"book","chapter","verse","edition","text"
"Gal","1","13","3.03","[ἠκούσατε γὰρ τὴν ἐμὴν ἀναστροφήν ποτε ἐν τῷ Ἰουδαϊσμῷ ὅτι καθ᾽ ὑπερβολὴν ἐδίωκον τὴν ἐκκλησίαν τοῦ θεοῦ καὶ ἐπόρθουν αὐτήν·]"
"Gal","1","14","3.03","[καὶ προέκοπτον ἐν τῷ Ἰουδαϊσμῷ ὑπὲρ πολλοὺς συνηλικιώτας ἐν τῷ γένει μου περισσοτέρως ζηλωτὴς ὑπάρχων τῶν πατρικῶν μου παραδόσεων.]"
"Gal","1","15","3.03","[ὅτε δὲ εὐδόκησεν ὁ ἀφορίσας με ἐκ κοιλίας μητρός μου καὶ καλέσας διὰ τῆς χάριτος αὐτοῦ]"
"Gal","1","16","3.03","[ἀποκαλύψαι τὸν υἱὸν αὐτοῦ ἐν ἐμοὶ ἵνα εὐαγγελίζωμαι αὐτὸν ἐν τοῖς ἔθνεσιν εὐθέως οὐ προσανεθέμην σαρκὶ καὶ αἵματι]"
"Gal","1","17","3.03","[οὐδὲ ἀνῆλθον εἰς Ἱεροσόλυμα πρὸς τοὺς πρὸ ἐμοῦ ἀποστόλους ἀλλὰ ἀπῆλθον εἰς Ἀραβίαν καὶ πάλιν ὑπέστρεψα εἰς Δαμασκόν.]"
"Gal","2","01","3.03","ἔπειτα διὰ ιδ᾽ ἐτῶν ἀνέβην εἰς Ἱεροσόλυμα"
"Gal","2","02","3.03","μήπως εἰς κενὸν ἔδραμον ἢ τρέχω."
"Gal","2","03","3.03","ἀλλ᾽ οὐδὲ Τίτος ὁ σὺν ἐμοί Ἕλλην ὤν ἠναγκάσθη περιτμηθῆναι·"
"Gal","2","04","3.03","διὰ τοὺς παρεισάκτους ψευδαδέλφους οἵτινες παρεισῆλθον κατασκοπῆσαι τὴν ἐλευθερίαν ἡμῶν ἣν ἔχομεν ἐν Χριστῷ ἵνα ἡμᾶς καταδουλώσουσιν"
"Gal","2","05","3.03","οὐδὲ πρὸς ὥραν εἴξαμεν τῇ ὑποταγῇ ἵνα ἡ ἀλήθεια τοῦ εὐαγγελίου διαμείνῃ πρὸς ὑμᾶς."
"Gal","2","09b","3.03","Πέτρος καὶ Ἰάκωβος καὶ Ἰωάννης [οἱ δοκοῦντες στῦλοι εἶναι] δεξιὰς ἔδωκαν ἐμοὶ ἵνα ἐγὼ εἰς τὰ ἔθνη αὐτοὶ δὲ εἰς τὴν περιτομήν."
"Gal","2","10","3.03","μόνον τῶν πτωχῶν ἵνα μνημονεύωμεν."
"Gal","2","11","3.03","[ὅτε δὲ ἦλθεν] Πέτρος [εἰς Ἀντιόχειαν] κατὰ πρόσωπον [αὐτῷ ἀντέστην ὅτι κατεγνωσμένος ἦν.]"
"Gal","2","12","3.03","[πρὸ τοῦ γὰρ ἐλθεῖν τινας ἀπὸ Ἰακώβου μετὰ τῶν ἐθνῶν συνήσθιεν· ὅτε δὲ ἦλθον ὑπέστελλεν καὶ ἀφώριζεν ἑαυτόν] φοβούμενος τοὺς ἐκ περιτομῆς·"
"Gal","2","13","3.03","[καὶ συνυπεκρίθησαν αὐτῷ καὶ οἱ λοιποὶ Ἰουδαῖοι ὥστε καὶ Βαρναβᾶς συναπήχθη αὐτῶν τῇ ὑποκρίσει.]"
"Gal","2","14","3.03","[ἀλλ᾽ ὅτε εἶδον ὅτι] οὐκ (ὀρθοποδοῦσιν) [] πρὸς τὴν ἀλήθειαν τοῦ εὐαγγελίου [εἶπον τῷ Κηφᾷ ἔμπροσθεν πάντων· εἰ σὺ Ἰουδαῖος ὑπάρχων ἐθνικῶς καὶ οὐχ Ἰουδαϊκῶς ζῇς πῶς τὰ ἔθνη ἀναγκάζεις ἰουδαΐζειν;]"
"Gal","2","15","3.03","[ἡμεῖς φύσει Ἰουδαῖοι καὶ οὐκ ἐξ ἐθνῶν ἁμαρτωλοί]"
"Gal","2","16","3.03","[εἰδότες δὲ ὅτι] οὐ δικαιοῦται ἄνθρωπος ἐξ ἔργων νόμου ἐὰν μὴ () διὰ πίστεως [Χριστοῦ Ἰησοῦ καὶ ἡμεῖς εἰς Χριστὸν Ἰησοῦν ἐπιστεύσαμεν ἵνα δικαιωθῶμεν ἐκ πίστεως Χριστοῦ καὶ οὐκ ἐξ ἔργων νόμου ὅτι ἐξ ἔργων νόμου οὐ δικαιωθήσεται πᾶσα σάρξ.]"
"Gal","2","17","3.03","[εἰ δὲ ζητοῦντες δικαιωθῆναι ἐν Χριστῷ εὑρέθημεν καὶ αὐτοὶ ἁμαρτωλοί ἆρα Χριστὸς ἁμαρτίας διάκονος; μὴ γένοιτο.]"
"Gal","2","18","3.03","εἰ γὰρ ἃ κατέλυσα ταῦτα πάλιν οἰκοδομῶ [παραβάτην ἐμαυτὸν συνιστάνω.]"
"Gal","2","19","3.03","[ἐγὼ γὰρ διὰ νόμου νόμῳ ἀπέθανον ἵνα θεῷ ζήσω. Χριστῷ συνεσταύρωμαι·]"
"Gal","2","20","3.03","[ζῶ δὲ οὐκέτι ἐγώ ζῇ δὲ ἐν ἐμοὶ Χριστός·] ὃ δὲ νῦν ζῶ ἐν σαρκί ἐν πίστει ζῶ τῇ τοῦ υἱοῦ τοῦ θεοῦ τοῦ ἀγοράσαντός με."
"Gal","2","21","3.03","[οὐκ ἀθετῶ τὴν χάριν τοῦ θεοῦ· εἰ γὰρ διὰ νόμου δικαιοσύνη ἄρα Χριστὸς δωρεὰν ἀπέθανεν.]"
"Gal","3","01","3.03","[ὦ ἀνόητοι Γαλάται τίς ὑμᾶς ἐβάσκανεν οἷς κατ᾽ ὀφθαλμοὺς Ἰησοῦς Χριστὸς προεγράφη ἐσταυρωμένος;]"
"Gal","3","02","3.03","[τοῦτο μόνον θέλω μαθεῖν ἀφ᾽ ὑμῶν ἐξ ἔργων νόμου τὸ πνεῦμα ἐλάβετε ἢ ἐξ ἀκοῆς πίστεως;]"
"Gal","3","03","3.03","[οὕτως ἀνόητοί ἐστε; ἐναρξάμενοι πνεύματι νῦν σαρκὶ ἐπιτελεῖσθε;]"
"Gal","3","04","3.03","[τοσαῦτα ἐπάθετε εἰκῇ; εἴγε καὶ εἰκῇ.]"
"Gal","3","05","3.03","[ὁ οὖν ἐπιχορηγῶν ὑμῖν τὸ πνεῦμα καὶ ἐνεργῶν δυνάμεις ἐν ὑμῖν ἐξ ἔργων νόμου ἢ ἐξ ἀκοῆς πίστεως;]"
"Gal","3","11","3.03","μάθετε ὅτι ὁ δίκαιος ἐκ πίστεως ζήσεται·"
"Gal","3","10","3.03","ὅσοι γὰρ ὑπὸ νόμον ὑπὸ κατάραν εἰσίν"
"Gal","3","12","3.03","ὁ δὲ ποιήσας αὐτὰ ζήσεται ἐν αὐτοῖς."
"Gal","3","13","3.03","Χριστὸς ἡμᾶς ἐξηγόρασεν ἐκ τῆς κατάρας τοῦ νόμου γενόμενος ὑπὲρ ἡμῶν κατάρα ὅτι γέγραπται· ἐπικατάρατος πᾶς ὁ κρεμάμενος ἐπὶ ξύλου·"
"Gal","3","14b","3.03","ἐλάβομεν οὖν τὴν εὐλογίαν τοῦ πνεύματος διὰ τῆς πίστεως."
"Gal","3","26","3.03","πάντες γὰρ υἱοὶ θεοῦ ἐστε διὰ τῆς πίστεως."
"Gal","3","27","3.03","[ὅσοι γὰρ εἰς Χριστὸν ἐβαπτίσθητε Χριστὸν ἐνεδύσασθε.]"
"Gal","3","28","3.03","[οὐκ ἔνι Ἰουδαῖος οὐδὲ Ἕλλην οὐκ ἔνι δοῦλος οὐδὲ ἐλεύθερος οὐκ ἔνι ἄρσεν καὶ θῆλυ· ἅπάντες γὰρ ὑμεῖς εἷς ἐστε ἐν Χριστῷ Ἰησοῦ.]"
"Gal","3","29","3.03","[εἰ δὲ ὑμεῖς Χριστοῦ] [κατὰ ἐπαγγελίαν κληρονόμοι.]"
"Gal","4","01","3.03","[λέγω δέ ἐφ᾽ ὅσον χρόνον ὁ κληρονόμος νήπιός ἐστιν οὐδὲν διαφέρει δούλου κύριος πάντων ὤν]"
"Gal","4","02","3.03","[ἀλλὰ ὑπὸ ἐπιτρόπους ἐστὶν καὶ οἰκονόμους ἄχρι τῆς προθεσμίας τοῦ πατρός.]"
"Gal","4","03","3.03","ἔτι κατὰ ἄνθρωπον λέγω· ὅτε ἦμεν νήπιοι ὑπὸ τὰ στοιχεῖα τοῦ κόσμου ἤμεθα δεδουλωμένοι"
"Gal","4","04","3.03","ὅτε δὲ ἦλθεν τὸ πλήρωμα τοῦ χρόνου. ἐξαπέστειλεν ὁ θεὸς τὸν υἱὸν αὐτοῦ"
"Gal","4","05","3.03","ἵνα τοὺς ὑπὸ νόμον ἐξαγοράσῃ (καὶ) ἵνα (τὴν υἱοθεσίαν ἀπολάβωμεν) []."
"Gal","4","06","3.03","ὅτε δέ ἐστε υἱοὶ ἐξαπέστειλεν ὁ θεὸς τὸ πνεῦμα τοῦ υἱοῦ αὐτοῦ εἰς τὰς καρδίας ἡμῶν κρᾶζον· Ἀββᾶ ὁ πατήρ."
"Gal","4","07","3.03","[ὥστε οὐκέτι εἶ δοῦλος ἀλλὰ υἱός· εἰ δὲ υἱός καὶ κληρονόμος διὰ θεοῦ.]"
"Gal","4","08","3.03","εἰ οὖν () τοῖς ἐν τῇ φύσει οὖσι θεοῖς δουλεύετε"
"Gal","4","09","3.03","πῶς ἐπιστρέφετε πάλιν ἐπὶ τὰ ἀσθενῆ καὶ πτωχὰ στοιχεῖα οἷς πάλιν ἄνωθεν δουλεῦσαι θέλετε;"
"Gal","4","10","3.03","ἡμέρας παρατηρεῖσθε καὶ μῆνας καὶ καιροὺς καὶ ἐνιαυτούς;"
"Gal","4","11","3.03","[φοβοῦμαι ὑμᾶς μήπως εἰκῇ κεκοπίακα εἰς ὑμᾶς.]"
"Gal","4","12","3.03","[γίνεσθε ὡς ἐγώ ὅτι κἀγὼ ὡς ὑμεῖς ἀδελφοί δέομαι ὑμῶν. οὐδέν με ἠδικήσατε·]"
"Gal","4","13","3.03","[οἴδατε δὲ ὅτι δι᾽ ἀσθένειαν τῆς σαρκὸς εὐηγγελισάμην ὑμῖν τὸ πρότερον]"
"Gal","4","14","3.03","[καὶ τὸν πειρασμὸν ὑμῶν ἐν τῇ σαρκί μου οὐκ ἐξουθενήσατε οὐδὲ ἐξεπτύσατε ἀλλὰ ὡς ἄγγελον θεοῦ ἐδέξασθέ με ὡς Χριστὸν Ἰησοῦν.]"
"Gal","4","15","3.03","[ποῦ οὖν ὁ μακαρισμὸς ὑμῶν; μαρτυρῶ γὰρ ὑμῖν ὅτι εἰ δυνατὸν τοὺς ὀφθαλμοὺς ὑμῶν ἐξορύξαντες ἐδώκατέ μοι.]"
"Gal","4","16","3.03","[ὥστε ἐχθρὸς ὑμῶν γέγονα ἀληθεύων ὑμῖν;]"
"Gal","4","17","3.03","[ζηλοῦσιν ὑμᾶς οὐ καλῶς ἀλλὰ ἐκκλεῖσαι ὑμᾶς θέλουσιν ἵνα αὐτοὺς ζηλοῦτε.]"
"Gal","4","18","3.03","[καλὸν δὲ ζηλοῦσθαι ἐν καλῷ πάντοτε καὶ μὴ μόνον ἐν τῷ παρεῖναί με πρὸς ὑμᾶς.]"
"Gal","4","19","3.03","(τέκνα μου οὓς ὠδίνω πάλιν) [μέχρις οὗ μορφωθῇ Χριστὸς ἐν ὑμῖν]"
"Gal","4","20","3.03","[ἤθελον δὲ παρεῖναι πρὸς ὑμᾶς ἄρτι καὶ ἀλλάξαι τὴν φωνήν μου ὅτι ἀποροῦμαι ἐν ὑμῖν.]"
"Gal","4","21","3.03","λέγετέ μοι οἱ ὑπὸ νόμον θέλοντες εἶναι τὸν νόμον οὐκ ἀκούετε;"
"Gal","4","22","3.03","(γέγραπται γὰρ ὅτι) Ἀβραὰμ δύο υἱοὺς ἔσχεν ἕνα ἐκ τῆς παιδίσκης καὶ ἕνα ἐκ τῆς ἐλευθέρας"
"Gal","4","23","3.03","ἀλλ᾽ ὁ μὲν ἐκ τῆς παιδίσκης κατὰ σάρκα γεγέννηται ὁ δὲ ἐκ τῆς ἐλευθέρας διὰ τῆς ἐπαγγελίας."
"Gal","4","24","3.03","ἅτινά ἐστιν ἀλληγορούμενα· αὗται γάρ εἰσιν αἱ δύο (ἐπιδείξεις) []. μία μὲν ἀπὸ ὄρους Σινᾶ εἰς τὴν συναγωγὴν τῶν Ἰουδαίων κατὰ τὸν νόμον γεννῶσα εἰς δουλείαν."
"Eph","1","21","3.03","ἄλλη δὲ ὑπεράνω πάσης ἀρχῆς γεννῶσα καὶ δυνάμεως καὶ ἐξουσίας καὶ παντὸς ὀνόματος ὀνομαζομένου — οὐ μόνον ἐν τῷ αἰῶνι τούτῳ ἀλλὰ καὶ ἐν τῷ μέλλοντι —"
"Gal","4","26","3.03","εἰς (ἣν) [] ἐπηγγειλάμεθα ἁγίαν ἐκκλησίαν ἥτις ἐστὶν μήτηρ ἡμῶν."
"Gal","4","31","3.03","(διό) [] ἀδελφοί οὐκ ἐσμὲν παιδίσκης τέκνα ἀλλὰ τῆς ἐλευθέρας·"
"Gal","5","01a","3.03","ᾗ ἐλευθερίᾳ (οὖν) Χριστὸς ἡμᾶς ἠλευθέρωσεν."
"Gal","5","01b","3.03","στήκετε καὶ μὴ πάλιν ζυγῷ δουλίας ἐνέχεσθε."
"Gal","5","02","3.03","[ἴδε ἐγὼ Παῦλος λέγω ὑμῖν ὅτι ἐὰν περιτέμνησθε Χριστὸς ὑμᾶς οὐδὲν ὠφελήσει.]"
"Gal","5","03","3.03","μαρτύρομαι δὲ πάλιν ὅτι ἄνθρωπος περιτετμημένος ὀφειλέτης ἐστὶν ὅλον τὸν νόμον πληρῶσαι."
"Gal","5","04","3.03","[κατηργήθητε ἀπὸ Χριστοῦ οἵτινες ἐν νόμῳ δικαιοῦσθε τῆς χάριτος ἐξεπέσατε.]"
"Gal","5","05","3.03","[ἡμεῖς γὰρ πνεύματι ἐκ πίστεως ἐλπίδα δικαιοσύνης ἀπεκδεχόμεθα.]"
"Gal","5","06","3.03","ἐν γὰρ Χριστῷ οὔτε περιτομή τι ἰσχύει οὔτε ἀκροβυστία ἀλλὰ πίστις δι᾽ ἀγάπης ἐνεργουμένη."
"Gal","5","07","3.03","[ἐτρέχετε καλῶς· τίς ὑμᾶς ἐνέκοψεν ἀληθείᾳ μὴ πείθεσθαι;]"
"Gal","5","08","3.03","[ἡ πεισμονὴ οὐκ ἐκ τοῦ καλοῦντος ὑμᾶς.]"
"Gal","5","09","3.03","μικρὰ ζύμη ὅλον τὸ φύραμα δολοῖ"
"Gal","5","10","3.03","[ἐγὼ πέποιθα εἰς ὑμᾶς ἐν κυρίῳ ὅτι οὐδὲν ἄλλο φρονήσετε·] ὁ δὲ ταράσσων ὑμᾶς τὸ κρίμα βαστάσει ὅστις ἂν ᾖ."
"Gal","5","11","3.03","[ἐγὼ δέ ἀδελφοί εἰ περιτομὴν ἔτι κηρύσσω τί ἔτι διώκομαι; ἄρα κατήργηται τὸ σκάνδαλον τοῦ σταυροῦ.]"
"Gal","5","12","3.03","ὄφελον καὶ ἀποκόψονται οἱ ἀναστατοῦντες ὑμᾶς."
"Gal","5","13","3.03","[ὑμεῖς γὰρ ἐπ᾽ ἐλευθερίᾳ ἐκλήθητε ἀδελφοί· μόνον μὴ τὴν ἐλευθερίαν εἰς ἀφορμὴν τῇ σαρκί ἀλλὰ διὰ τῆς ἀγάπης δουλεύετε ἀλλήλοις.]"
"Gal","5","14","3.03","ὁ γὰρ πᾶς νόμος ἐν ὑμῖν πεπλήρωται· ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν."
"Gal","5","15","3.03","[εἰ δὲ ἀλλήλους δάκνετε καὶ κατεσθίετε βλέπετε μὴ ὑπ᾽ ἀλλήλων ἀναλωθῆτε.]"
"Gal","5","16","3.03","[λέγω δέ πνεύματι περιπατεῖτε καὶ ἐπιθυμίαν σαρκὸς οὐ μὴ τελέσητε.]"
"Gal","5","17","3.03","[ἡ γὰρ σὰρξ ἐπιθυμεῖ κατὰ τοῦ πνεύματος τὸ δὲ πνεῦμα κατὰ τῆς σαρκός· ταῦτα γὰρ ἀλλήλοις ἀντίκειται ἵνα μὴ ἃ ἐὰν θέλητε ταῦτα ποιῆτε.]"
"Gal","5","18","3.03","[εἰ δὲ πνεύματι ἄγεσθε οὐκ ἐστὲ ὑπὸ νόμον.]"
"Gal","5","19","3.03","φανερὰ δέ ἐστι τὰ ἔργα τῆς σαρκός ἅτινά ἐστι πορνεία ἀκαθαρσία ἀσέλγεια"
"Gal","5","20","3.03","εἰδωλολατρεία φαρμακεία ἔχθραι ἔρεις ζῆλοι θυμοί ἐριθείαι διχοστασίαι αἱρέσεις"
"Gal","5","21","3.03","φθόνοι μέθαι κῶμοι [] ἃ προλέγω ὑμῖν καθὼς καὶ προεῖπον ὅτι οἱ τὰ τοιαῦτα πράσσοντες βασιλείαν θεοῦ οὐ κληρονομήσουσιν."
"Gal","5","22","3.03","[ὁ δὲ καρπὸς τοῦ πνεύματός ἐστιν ἀγάπη χαρά εἰρήνη μακροθυμία χρηστότης ἀγαθωσύνη πίστις]"
"Gal","5","23","3.03","[πραΰτης ἐγκράτεια· κατὰ τῶν τοιούτων οὐκ ἔστιν νόμος.]"
"Gal","5","24","3.03","οἱ δὲ τοῦ Χριστοῦ τὴν σάρκα ἐσταύρωσαν σὺν τοῖς παθήμασι καὶ ταῖς ἐπιθυμίαις."
"Gal","5","25","3.03","[εἰ ζῶμεν πνεύματι πνεύματι καὶ στοιχῶμεν.]"
"Gal","5","26","3.03","[μὴ γινώμεθα κενόδοξοι ἀλλήλους προκαλούμενοι ἀλλήλοις φθονοῦντες.]"
"Gal","6","02","3.03","ἀλλήλων τὰ βάρη βαστάζετε καὶ οὕτως ἀναπληρώσετε τὸν νόμον τοῦ Χριστοῦ."
"Gal","6","06","3.03","κοινωνείτω δὲ ὁ κατηχούμενος τὸν λόγον τῷ κατηχοῦντι ἐν πᾶσιν ἀγαθοῖς."
"Gal","6","07","3.03","πλανᾶσθε. θεὸς οὐ μυκτηρίζεται· ἃ γὰρ ἐὰν σπείρῃ ἄνθρωπος ταῦτα καὶ θερίσει."
"Gal","6","08","3.03","()"
"Gal","6","09","3.03","τὸ δὲ καλὸν ποιοῦντες μὴ ἐνκακῶμεν καιρῷ δὲ ἰδίῳ θερίσομεν."
"Gal","6","10","3.03","ὡς ἔχομεν καιρόν ἐργαζώμεθα τὸ ἀγαθὸν."
"Gal","6","13a","3.03","οὐδὲ γὰρ οἱ περιτεμνόμενοι αὐτοὶ νόμον φυλάσσουσιν."
"Gal","6","14b","3.03","ἐμοὶ κόσμος ἐσταύρωται κἀγὼ κόσμῳ."
"Gal","6","17","3.03","τῶν δ᾽ἄλλων εἰκῇ κόπους μοι μηδεὶς παρεχέσθω· ἐγὼ γὰρ τὰ στίγματα τοῦ Χριστοῦ ἐν τῷ σώματί μου βαστάζω."
"1Cr","1","01","3.03","[Παῦλος κλητὸς ἀπόστολος Χριστοῦ Ἰησοῦ διὰ θελήματος θεοῦ καὶ Σωσθένης ὁ ἀδελφὸς]"
"1Cr","1","02","3.03","[τῇ ἐκκλησίᾳ τοῦ θεοῦ τῇ οὔσῃ ἐν Κορίνθῳ ἡγιασμένοις ἐν Χριστῷ Ἰησοῦ κλητοῖς ἁγίοις σὺν πᾶσιν τοῖς ἐπικαλουμένοις τὸ ὄνομα τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ ἐν παντὶ τόπῳ αὐτῶν καὶ ἡμῶν.]"
"1Cr","1","03","3.03","χάρις καὶ εἰρήνη ἀπὸ θεοῦ πατρὸς ἡμῶν καὶ κυρίου Ἰησοῦ."
"1Cr","1","11","3.03","(ἤκουσταί μοι) [] ὑπὸ τῶν Χλόης ὅτι ἔριδες εἰσιν ἐν ὑμῖν"
"1Cr","1","12","3.03","ὃς μέν γὰρ λέγει· ἐγὼ μέν εἰμι Παύλου ἐγὼ δὲ Ἀπολλῶ ἐγὼ δὲ Κηφᾶ."
"1Cr","1","13","3.03","μεμέρισται ὁ Χριστός;"
"1Cr","1","18","3.03","(ὁ λόγος γὰρ ὁ τοῦ σταυροῦ) [] τοῖς μὲν ἀπολλυμένοις μωρία ἐστίν τοῖς δὲ σῳζομένοις δύναμις καὶ σοφία θεοῦ ἐστιν"
"1Cr","1","19","3.03","γέγραπται γάρ· ἀπολῶ τὴν σοφίαν τῶν σοφῶν καὶ τὴν σύνεσιν τῶν συνετῶν ἀθετήσω·"
"1Cr","1","20b","3.03","οὐχὶ ἐμώρανεν ὁ θεὸς τὴν σοφίαν τοῦ κόσμου;"
"1Cr","1","21","3.03","ἐπειδὴ ἐν τῇ σοφίᾳ τοῦ θεοῦ οὐκ ἔγνω ὁ κόσμος διὰ τῆς σοφίας τὸν κύριον εὐδόκησεν ὁ θεὸς διὰ τῆς μωρίας τοῦ κηρύγματος σῶσαι τοὺς πιστεύοντας·"
"1Cr","1","22","3.03","ἐπειδὴ Ἰουδαῖοι σημεῖα αἰτοῦσιν καὶ Ἕλληνες σοφίαν ζητοῦσιν."
"1Cr","1","23","3.03","κηρύσσομεν Χριστὸν σταυρός μωρία σκάνδαλον Ἰουδαίοις"
"1Cr","1","24","3.03","[αὐτοῖς δὲ τοῖς κλητοῖς Ἰουδαίοις τε καὶ Ἕλλησιν Χριστὸν θεοῦ δύναμιν καὶ θεοῦ σοφίαν·]"
"1Cr","1","25","3.03","(ὅτι) τὸ μωρὸν τοῦ θεοῦ σοφώτερον τῶν ἀνθρώπων (ἐστίν) (καὶ) τὸ ἀσθενὲς τοῦ θεοῦ ἰσχυρότερον τῶν ἀνθρώπων."
"1Cr","1","27","3.03","(ἀλλὰ) τὰ μωρὰ τοῦ κόσμου ἐξελέξατο ὁ θεὸς. ἵνα καταισχύνῃ τὰ σοφά καὶ τὰ ἀσθενῆ τοῦ κόσμου ἐξελέξατο ὁ θεὸς ἵνα καταισχύνῃ τὰ ἰσχυρά"
"1Cr","1","28","3.03","καὶ τὰ ἀγενῆ καὶ τὰ ἐλάχιστα καὶ τὰ ἐξουθενημένα (ἐξελέξατο ὁ θεός) τὰ μὴ ὄντα ἵνα τὰ ὄντα καταργήσῃ"
"1Cr","1","29","3.03","ὅπως μὴ καυχήσηται πᾶσα σὰρξ"
"1Cr","1","31","3.03","ἵνα καθὼς γέγραπται· ὁ καυχώμενος ἐν (κυρίῳ) [] καυχάσθω."
"1Cr","2","06a","3.03","σοφίαν λαλοῦμεν ἐν τοῖς τελείοις"
"1Cr","2","06b","3.03","τῶν ἀρχόντων τοῦ αἰῶνος τούτου τῶν καταργουμένων."
"1Cr","2","07","3.03","(λαλοῦμεν) θεοῦ σοφίαν ἐν μυστηρίῳ τὴν ἀποκεκρυμμένην ἣν προώρισεν ὁ θεὸς πρὸ τῶν αἰώνων εἰς δόξαν ἡμῶν"
"1Cr","2","08","3.03","ἣν οὐδεὶς τῶν ἀρχόντων τοῦ αἰῶνος τούτου ἔγνωκεν· εἰ γὰρ ἔγνωσαν οὐκ ἂν τὸν κύριον τῆς δόξης ἐσταύρωσαν."
"1Cr","2","16","3.03","τίς γὰρ ἔγνω νοῦν κυρίου (καὶ τίς αὐτοῦ σύμβουλος ἐγένετο) [];"
"1Cr","3","06","3.03","[ἐγὼ ἐφύτευσα Ἀπολλὼς ἐπότισεν ἀλλὰ ὁ θεὸς ηὔξανεν·]"
"1Cr","3","10","3.03","ὡς σοφὸς ἀρχιτέκτων θεμέλιον ἔθηκα."
"1Cr","3","11","3.03","θεμέλιον ἄλλον οὐδεὶς [δύναται θεῖναι παρὰ τὸν κείμενον] ὅς ἐστιν Χριστός."
"1Cr","3","12","3.03","()"
"1Cr","3","13","3.03","()"
"1Cr","3","14","3.03","()"
"1Cr","3","15","3.03","()"
"1Cr","3","16","3.03","οὐκ οἴδατε ὅτι ναὸς θεοῦ ἐστε καὶ ἐν ὑμῖν οἰκεῖ τὸ πνεῦμα τοῦ θεοῦ;"
"1Cr","3","17","3.03","ὅτι εἰ τὸν ναὸν τοῦ θεοῦ τις φθερεῖ φθαρήσεται·"
"1Cr","3","18","3.03","()"
"1Cr","3","19","3.03","ἡ γὰρ σοφία τοῦ κόσμου τούτου μωρία ἐστιν παρὰ τῷ θεῷ. γέγραπται γάρ· ὁ δρασσόμενος τοὺς σοφοὺς ἐν τῇ πανουργίᾳ αὐτῶν."
"1Cr","3","20","3.03","καὶ πάλιν· κύριος γινώσκει τοὺς διαλογισμοὺς τῶν (ἀνθρώπων) [] ὅτι εἰσὶν μάταιοι."
"1Cr","3","21","3.03","ὥστε μηδεὶς καυχάσθω ἐν ἀνθρώπῳ· πάντα γὰρ ὑμῶν ἐστιν"
"1Cr","3","22","3.03","εἴτε Παῦλος εἴτε Ἀπολλῶς εἴτε Κηφᾶς εἴτε κόσμος εἴτε ζωὴ εἴτε θάνατος εἴτε ἐνεστῶτα εἴτε μέλλοντα πάντα ὑμῶν·"
"1Cr","3","23","3.03","ὑμεῖς δὲ Χριστοῦ Χριστὸς δὲ θεοῦ."
