"Chapter","Verse","Version","Script" 
"05","30","03V","μετὰ τῶν τελωνῶν" 
"05","31","03V","οὐ χρείαν ἔχουσιν οἱ ὑγιαίνοντες ἰατροῦ ἀλλὰ οἱ κακῶς ἔχοντες" 
"05","33","03V","οἱ μαθηταὶ Ἰωάννου πυκνὰ νηστεύουσιν καὶ δεήσεις ποιοῦνται [οἱ δὲ μαθηταί σου] ἐσθίουσιν καὶ πίνουσιν" 
"05","34","03V","μὴ δύνανται νηστεύειν οἱ υἱοὶ τοῦ νυμφῶνος ἐφ᾽ ὅσον μετ᾽ αὐτῶν ἐστιν ὁ νύμφιος" 
"05","35","03V","ὅταν ἀπαρθῇ ἀπ᾽ αὐτῶν ὁ νύμφιος () νηστεύσουσιν" 
"05","36","03V","παραβολήν ()" 
"05","37","03V","() νέους ()" 
"05","38","03V","() βάλλουσιν ()" 
"06","01","03V","ἐν σαββάτω () ἐπείνασαν οἱ μαθηταί ἔτιλλον τοὺς στάχυας ψώχοντες ταῖς χερσὶν ()" 
"06","02","03V","Φαρισαῖοι" 
"06","03","03V","ὁ Χριστός () οὐδὲ τοῦτο ἀνέγνωτε τί ἐποίησε Δαυίδ () καὶ οἱ μετ᾽ αὐτοῦ ὄντες" 
"06","04","03V","εἰσῆλθεν εἰς τὸν οἶκον τοῦ θεοῦ καὶ τοὺς ἄρτους τῆς προθέσεως ἔλαβεν καὶ ἔφαγεν καὶ ἔδωκεν ()" 
"06","06","03V","χείρ ξηρά" 
"06","07","03V","παρετηροῦντο () Φαρισαῖοι [εἰ ἐν τῷ σαββάτῳ θεραπεύει ἵνα εὕρωσιν κατηγορεῖν αὐτοῦ]" 
"06","08","03V","()" 
"06","09","03V","(ἐπερωτῶ) εἰ ἔξεστιν τοῖς σάββασιν [] ἀγαθοποιῆσαι ἢ μή ψυχὴν σῶσαι ἢ ἀπολέσαι ;" 
"06","10","03V","()" 
"06","05","03V","(καὶ ἔλεγεν αὐτοῖς ὅτι) κύριός ἐστιν ὁ υἱὸς τοῦ ἀνθρώπου καὶ τοῦ σαββάτου" 
"06","12","03V","εἰς τὸ ὄρος προσεύξασθαι () διανυκτερεύων ἐν τῇ προσευχῇ τοῦ πατρὸς []" 
"06","13","03V","ἐκλεξάμενος δώδεκα () ἀποστόλους" 
"06","14","03V","Σίμωνα () ὠνόμασεν Πέτρον" 
"06","16","03V","Ἰούδαν Ἰσκαριώτην ὃς ἐγένετο προδότης" 
"06","17","03V","κατέβη ἐν αὐτοῖς () πλῆθος (πολύ) ἀπὸ τῆς () Τύρου καὶ ἄλλων τε χωρῶν [] καὶ τῆς περαίας ἐληλυθότων" 
"06","19","03V","καὶ πᾶς ὁ ὄχλος ἐζήτει ἅπτεσθαι αὐτοῦ" 
"06","20","03V","μακάριοι οἱ πτωχοί ὅτι αὐτῶν ἐστὶν ἡ βασιλεία τοῦ θεοῦ" 
"06","21","03V","μακάριοι οἱ πεινῶντες ὅτι χορτασθήσονται μακάριοι οἱ κλαίοντες ὅτι γελάσουσιν" 
"06","22","03V","μακάριοί ἔσεσθε ὅταν ὑμᾶς μισήσουσιν οἱ ἄνθρωποι καὶ ὀνειδίσουσιν καὶ ἐκβαλούσιν τὸ ὄνομα ὑμῶν ὡς πονηρὸν ἕνεκα τοῦ υἱοῦ τοῦ ἀνθρώπου" 
"06","23","03V","κατὰ ταῦτα [] ἐποίουν τοῖς προφήταις οἱ πατέρες αὐτῶν []" 
"06","24","03V","οὐαὶ τοῖς πλουσίοις ὅτι ἀπέχετε τὴν παράκλησιν ὑμῶν" 
"06","25","03V","οὐαὶ οἱ ἐμπεπλησμένοι ὅτι πεινάσετε οὐαὶ οἱ γελῶντες νῦν ὅτι πενθήσετε" 
"06","26","03V","οὐαὶ ὅταν ὑμᾶς καλῶς εἴπωσιν οἱ ἄνθρωποι κατὰ ταῦτα γάρ ἐποίουν καὶ τοῖς ψευδοπροφήταις οἱ πατέρες αὐτῶν" 
"06","27","03V","ἀλλὰ ὑμῖν λέγω τοῖς ἀκούουσιν ἀγαπᾶτε τοὺς ἐχθροὺς ὑμῶν καὶ εὐλογεῖτε τοὺς μισοῦντας ὑμᾶς" 
"06","28","03V","καὶ προσεύχεσθε περὶ τῶν ἐπηρεαζόντων ὑμᾶς" 
"06","29","03V","ἐάν τίς σὲ ῥαπίσῃ εἰς τὴν σιαγόνα παράθες [] αὐτῷ καὶ τὴν ἄλλην καὶ ἐάν τίς σου ἄρῃ τὸν χιτῶνά πρόσθες αὐτῷ καὶ τὸ ἱμάτιον" 
"06","30a","03V","παντί () αἰτοῦντί σε δίδου" 
"06","31","03V","καὶ καθὼς ὑμῖν γίνεσθαι θέλετε παρὰ τῶν ἀνθρώπων οὕτω καὶ ὑμεῖς ποιεῖτε αῦτοις" 
"06","34a","03V","καὶ ἐὰν δανίσητε παρ᾽ ὧν ἐλπίζετε ἀπολαβεῖν ποία χάρις ἐστὶν ὑμῖν" 
"06","35","03V","καὶ ἔσεσθε υἱοὶ θεοῦ ὅτι αὐτὸς χρηστός ἐστιν ἐπὶ τοὺς ἀχαρίστους καὶ πονηρούς" 
"06","36","03V","γίνεσθε οἰκτίρμονες καθὼς ὁ πατὴρ ὑμῶν ᾤκτειρεν ὑμᾶς []" 
"06","37","03V","μὴ κρίνετε ἵνα μὴ κριθῆτε μὴ καταδικάζετε ἵνα μὴ καταδικασθῆτε ἀπολύετε καὶ ἀπολυθήσεσθε" 
"06","38","03V","δίδοτε καὶ δοθήσεται ὑμῖν μέτρον καλόν πεπιεσμένον καὶ ὑπερεκχυννόμενον δώσουσιν εἰς τὸν κόλπον ὑμῶν τῷ αὐτῷ μέτρῳ ᾧ μετρεῖτε ἀντιμετρηθήσεται ὑμῖν" 
"06","39","03V","()" 
"06","40","03V","οὐκ ἔστιν μαθητὴς ὑπὲρ τοῦ διδασκάλου" 
"06","41","03V","()" 
"06","42","03V","()" 
"06","43","03V","οὐκ ἐστιν δένδρον καλὸν ποιοῦν [] καρπὸν σαπρόν οὐδὲ δένδρον σαπρὸν ποιοῦν [] καρπὸν καλόν" 
"06","45","03V","()" 
"06","46","03V","τί (με) καλεῖτε [] κύριε κύριε καὶ οὐ ποιεῖτε [] ἅ λέγω ;" 
"07","01","03V","()" 
"07","02","03V","()" 
"07","03","03V","()" 
"07","04","03V","()" 
"07","05","03V","()" 
"07","06","03V","()" 
"07","07","03V","()" 
"07","08","03V","()" 
"07","09","03V","λέγω ὑμῖν τοιαύτην [] πίστιν οὐδέποτε [] ἐν τῷ Ἰσραὴλ εὗρον" 
"07","10","03V","()" 
"07","11","03V","()" 
"07","12","03V","()" 
"07","13","03V","()" 
"07","14","03V","()" 
"07","15","03V","()" 
"07","16","03V","ἐδόξαζον τὸν θεόν () μέγας προφήτης προῆλθεν ἐν ἡμῖν καὶ ἐπεσκέψατο ὁ θεὸς τὸν λαὸν αὐτου" 
"07","17","03V","()" 
"07","18","03V","()" 
"07","19","03V","σὺ εἶ ὁ ἐρχόμενος ἢ ἄλλον προσδοκῶμεν ;" 
"07","20","03V","()" 
"07","21","03V","()" 
"07","22","03V","()" 
"07","23","03V","μακάριός ὅς οὐ μὴ σκανδαλισθῇ ἐν ἐμοί" 
"07","24","03V","(ἤρξατο λέγειν) περὶ Ἰωάννου τί ἐξεληλύθατε θεάσασθαι εἰς τὴν ἔρημον ;" 
"07","25","03V","()" 
"07","26","03V","προφήτην ναί καὶ περισσότερον" 
"07","27","03V","αὐτός ἐστι περὶ οὗ γέγραπται ἰδοὺ (ἐγὼ) ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου ὅς κατασκευάσει τὴν ὁδόν σου ἔμπροσθέν σου" 
"07","28","03V","μείζων πάντων τῶν γεννητῶν γυναικῶν προφήτης Ἰωάννης ἐστίν ὁ (δὲ) μικρότερος ἐν τῇ βασιλείᾳ [] μείζων αὐτοῦ ἐστιν" 
"07","36b","03V","καὶ εἰσελθὼν εἰς τὸν οἶκον τοῦ Φαρισαίου κατεκλίθη" 
"07","37","03V","γυνή ἁμαρτωλός" 
"07","38","03V","στᾶσα ὀπίσω παρὰ τοὺς πόδας ἔβρεξε τοῖς δάκρυσι τοὺς πόδας καὶ ἤλειψεν καὶ κατεφίλει" 
"07","39","03V","()" 
"07","40","03V","()" 
"07","41","03V","()" 
"07","42","03V","()" 
"07","43","03V","()" 
"07","44","03V","αὕτη τοῖς δάκρυσιν ἔβρεξεν τοὺς πόδας μου καὶ ἤλειψεν καὶ κατεφίλει" 
"07","45","03V","()" 
"07","46","03V","()" 
"07","47","03V","()" 
"07","48","03V","()" 
"07","49","03V","()" 
"07","50","03V","ἡ πίστις σου σέσωκέν σε" 
"08","02","03V","γυναῖκες ()" 
"08","03","03V","γυνή ἐπιτρόπου Ἡρώδου αἵτινες καὶ διηκόνουν αὐτῷ ἀπὸ τῶν ὑπαρχόντων αὐτῶν" 
"08","04","03V","παραβολή" 
"08","05","03V","()" 
"08","06","03V","()" 
"08","07","03V","()" 
"08","08","03V","ὁ ἔχων ὦτα ἀκουέτω" 
"08","09","03V","[ἐπηρώτων δὲ αὐτὸν οἱ μαθηταὶ αὐτοῦ τίς αὕτη εἴη ἡ παραβολή]" 
"08","10","03V","[ὁ δὲ εἶπεν ὑμῖν δέδοται γνῶναι τὰ μυστήρια τῆς βασιλείας τοῦ θεοῦ τοῖς δὲ λοιποῖς ἐν παραβολαῖς, ἵνα βλέποντες μὴ βλέπωσιν καὶ ἀκούοντες μὴ συνιῶσιν]" 
"08","11","03V","[ἔστιν δὲ αὕτη ἡ παραβολή. ὁ σπόρος ἐστὶν ὁ λόγος τοῦ θεοῦ]" 
"08","12","03V","[οἱ δὲ παρὰ τὴν ὁδόν εἰσίν οἱ ἀκούσαντες εἶτα ἔρχεται ὁ διάβολος καὶ αἴρει τὸν λόγον ἀπὸ τῆς καρδίας αὐτῶν ἵνα μὴ πιστεύσαντες σωθῶσιν]" 
"08","13","03V","[οἱ δὲ ἐπὶ τὴν πέτραν οἳ ὅταν ἀκούσωσιν μετὰ χαρᾶς δέχονται τὸν λόγον καὶ οὗτοι ῥίζαν οὐκ ἔχουσιν οἳ πρὸς καιρὸν πιστεύουσιν καὶ ἐν καιρῷ πειρασμοῦ ἀφίστανται]" 
"08","14","03V","[τὸ δὲ εἰς τὰς ἀκάνθας πεσόν οὗτοί εἰσίν οἱ ἀκούσαντες καὶ ὑπὸ μεριμνῶν καὶ πλούτου καὶ ἡδονῶν τοῦ βίου πορευόμενοι συνπνίγονται καὶ οὐ τελεσφοροῦσιν]" 
"08","15","03V","[τὸ δὲ ἐν τῇ καλῇ γῇ οὗτοί εἰσίν οἵτινες ἐν καρδίᾳ καλῇ καὶ ἀγαθῇ ἀκούσαντες τὸν λόγον κατέχουσιν καὶ καρποφοροῦσιν ἐν ὑπομονη]" 
"08","16","03V","λύχνον () καλύπτει ()" 
"08","17","03V","κρυπτόν φανερὸν γενήσεται" 
"08","18","03V","βλέπετε πῶς ἀκούετε ὅς (γὰρ) ἂν ἔχῃ δοθήσεται αὐτῷ ὃς δ᾽ ἂν μὴ ἔχῃ καὶ ὃ δοκεῖ ἔχειν ἀρθήσεται ἀπ᾽ αὐτοῦ" 
"08","20","03V","(ἀπηγγέλη αὐτῷ ὅτι) ἡ μήτηρ σου καὶ οἱ ἀδελφοί σου (ἐστήκασιν ἔξω ἰδεῖν σε θέλοντες)" 
"08","21","03V","() τίς μοι μήτηρ καὶ τίνες μοι ἀδελφοί εἰ μὴ οἱ τοὺς λόγους μου ἀκούοντες καὶ ποιοῦντες αὐτούς" 
"08","22","03V","διέλθωμεν () εἰς τὸ πέραν" 
"08","23","03V","πλεόντων (δέ) αὐτῶν ἀφύπνωσεν" 
"08","24","03V","ὁ δὲ ἐγερθεὶς ἐπετίμησε τῷ ἀνέμῳ καὶ τῇ θαλάσσῃ () ἐπαύσαντο" 
"08","25","03V","τίς (ἄρα) οὗτός ἐστιν ὅς τοῖς ἀνέμοις ἐπιτάσσει καὶ τῇ θαλάσσῃ ;" 
"08","26","03V","()" 
"08","27","03V","δαιμόνια" 
"08","28","03V","Ἰησοῦ υἱὲ τοῦ θεοῦ μή με βασανίσῃς" 
"08","29","03V","()" 
"08","30","03V","() ὁ Ἰησοῦς λέγων τί σοί ἐστὶν ὄνομα ὁ δὲ εἶπεν λεγεών () δαιμόνια πολλά" 
"08","31","03V","παρεκάλουν (αὐτὸν ἵνα μὴ ἐπιτάξῃ αὐτοῖς) εἰς τὴν ἄβυσσον (ἀπελθεῖν)" 
"08","32","03V","[ἐπέτρεψεν αὐτοῖς]" 
"08","33","03V","()" 
"08","42b","03V","ἐγένετο δὲ ἐν τῷ ὑπάγειν αὐτοὺς συνέπνιγον αὐτόν οἱ ὄχλοι" 
"08","43","03V","ἐν ῥύσει αἵματος ()" 
"08","44","03V","ἥψατο () τοῦ ἱματίου αὐτοῦ ()" 
"08","45","03V","οἱ μαθηταὶ ()" 
"08","46","03V","()" 
"08","47","03V","()" 
"08","48","03V","ἡ πίστις σου σέσωκέν σε" 
"09","01","03V","συγκαλεσάμενος δὲ ὁ Ἰησοῦς τοὺς ιβ' ἔδωκεν αὐτοῖς δύναμιν καὶ ἐξουσίαν ἐπὶ πάντα τὰ δαιμόνια καὶ νόσους θεραπεύειν" 
"09","02","03V","καὶ ἀπέστειλεν αὐτοὺς κηρύσσειν τὴν βασιλείαν τοῦ θεοῦ καὶ ἰᾶσθαι" 
"09","03","03V","()" 
"09","04","03V","()" 
"09","05","03V","μὴ δέχεσθαι () τὸν κονιορτὸν ἀπὸ τῶν ποδῶν ὑποτινάσσειν εἰς μαρτύριον" 
"09","06","03V","ἐξερχόμενοι δὲ διήρχοντο κατὰ πόλεις καὶ κώμας εὐαγγελιζόμενοι καὶ θεραπεύοντες πανταχοῦ" 
"09","07","03V","Ἡρῴδης () Ἰωάννης ἠγέρθη ἐκ νεκρῶν" 
"09","08","03V","ὑπό τινων Ἠλείας () εἷς τῶν ἀρχαίων προφητῶν []" 
"09","09","03V","()" 
"09","10","03V","()" 
"09","11","03V","()" 
"09","12","03V","ἐν ἐρήμω" 
"09","13","03V","φαγεῖν" 
"09","14","03V","ἄνδρες πεντακισχίλιοι" 
"09","15","03V","()" 
"09","16","03V","(τοὺς πέντε ἄρτους καὶ τοὺς δύο ἰχθύας) () ἀναβλέψας εἰς τὸν οὐρανὸν εὐλόγησεν [] ἐπ᾽ αὐτούς" 
"09","17","03V","τὸ περισσεῦσαν" 
"09","18","03V","ἐπηρώτησεν () τίνα με λέγουσιν εἶναι οἱ ἄνθρωποι τὸν υἱὸν τοῦ ἀνθρώπου ;" 
"09","19","03V","λέγουσιν (αὐτῷ) οἱ μαθηταί (ἄλλοι) Ἰωάννην τὸν βαπτιστήν ἄλλοι δὲ Ἠλίαν ἄλλοι δὲ ὅτι προφήτης τις τῶν ἀρχαίων [] ἀνέστη" 
"09","20","03V","εἶπε δὲ αὐτοῖς [] ὑμεῖς δὲ τίνα με (λέγετε εἶναι) ; ἀποκριθεὶς (δὲ) Πέτρος εἶπε τὸν Χριστὸν []" 
"09","21","03V","παρήγγειλεν μηδενὶ λέγειν τοῦτο" 
"09","22","03V","(λέγων) δεῖ τὸν υἱὸν τοῦ ἀνθρώπου πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ἀπὸ τῶν πρεσβυτέρων καὶ γραμματέων καὶ ἀρχιερέων καὶ (σταυρωθῆναι) [] καὶ μετὰ τρεῖς ἡμέρας ἀναστῆναι" 
"09","24","03V","ὃς (γὰρ ἐὰν) θέλῃ τὴν ψυχὴν αὐτοῦ σῶσαι ἀπολέσει αὐτήν καὶ ὅς ἀπολέσῃ αὐτὴν ἕνεκεν ἐμοῦ σώσει αὐτήν" 
"09","26a","03V","ὃς (γὰρ) ἂν ἐπαισχυνθῇ με κἀγὼ ἐπαισχυνθήσομαι αὐτόν" 
"09","28","03V","() [Πετρόν καὶ Ἰωάννην καὶ Ἰάκωβον] (ἀνέβη) εἰς τὸ ὄρος" 
"09","29","03V","καὶ ὁ ἱματισμὸς αὐτοῦ ἐξαστράπτων" 
"09","30","03V","καὶ ἰδοὺ δύο ἄνδρες συνέστησαν [] αὐτῷ Ἠλίας καὶ Μωϋσῆς ἐν δόξη αὐτοῦ" 
"09","32","03V","συνεστῶτας ()" 
"09","33","03V","ἐν τῷ διαχωρίζεσθαι () ὁ Πέτρος () καλόν ἐστιν ὧδε ἡμᾶς εἶναι καὶ ποιήσωμεν ὧδε σκηνὰς τρεῖς μίαν σοί καὶ Μωϋσεῖ μίαν καὶ Ἠλίᾳ μίαν μή εἰδὼς ὃ λέγει" 
"09","34","03V","ἐγένετο νεφέλη καὶ ἐπεσκίαζεν αὐτούς" 
"09","35","03V","φωνὴ (ἐκ τῆς νεφέλης) [] οὗτός ἐστιν ὁ υἱός μου ὁ ἀγαπητός αὐτοῦ ἀκούετε" 
"09","40","03V","ἐδεήθην τῶν μαθητῶν σου (καὶ) οὐκ ἠδυνήθησαν ἐκβαλεῖν αὐτό" 
"09","41","03V","(ἀποκριθεὶς δὲ ὁ Ἰησοῦς εἶπεν) πρὸς αὐτούς ὦ γενεὰ ἄπιστος ἕως πότε ἔσομαι πρὸς ὑμᾶς ; ἕως πότε ἀνέξομαι ὑμῶν ;" 
"09","44","03V","ὁ γὰρ υἱὸς τοῦ ἀνθρώπου μέλλει παραδίδοσθαι εἰς χεῖρας ἀνθρώπων" 
"09","46","03V","()" 
"09","47","03V","()" 
"09","48","03V","()" 
"09","51","03V","()" 
"09","52","03V","()" 
"09","53","03V","()" 
"09","54","03V","ὡς καὶ Ἠλίας ἐποίησεν" 
"09","55","03V","() οὐκ οἴδατε οἷου πνεύματος ἐστε ὑμεῖς" 
"09","56","03V","ὁ γὰρ υἱὸς τοῦ ἀνθρώπου οὐκ ἦλθε ψυχὰς ἀνθρώπων ἀπολέσαι ἀλλὰ σῶσαι" 
"09","57","03V","ἀκολουθήσω σοι ὅπου ἂν ἀπέρχῃ" 
"09","58","03V","()" 
"09","59","03V","θάψαι τὸν πατέρα μου" 
"09","60","03V","ἄφες τοὺς νεκροὺς θάψαι τοὺς νεκρούς ἑαυτῶν σὺ δὲ ἄπελθε καὶ διάγγελε τὴν βασιλείαν τοῦ θεοῦ" 
"09","61","03V","ἀποτάξασθαι τοῖς (εἰς τὸν οἶκόν μου)" 
"09","62","03V","βλέπων εἰς τὰ ὀπίσω" 
"10","01","03V","ἀνέδειξεν καὶ ἑτέρους ἑβδομήκοντα (καὶ ἀπέστειλεν) () εἰς (πᾶσαν) πόλιν" 
"10","04","03V","μήδε (ῥαβδον) μὴ ὑποδήματα () μηδένα κατὰ τὴν ὁδὸν ἀσπάσησθε" 
"10","05","03V","εἰς ἥν (δ᾽) ἂν εἰσέλθητε οἰκίαν () (λέγετε) εἰρήνη (τῷ οἴκῳ τούτῳ)" 
"10","07","03V","ἄξιος ὁ ἐργάτης τοῦ μισθοῦ αὐτοῦ" 
"10","08","03V","δέχωνται ()" 
"10","09","03V","(λέγετε αὐτοῖς) ἤγγικεν ἡ βασιλεία τοῦ θεοῦ" 
"10","10","03V","() μὴ δέχωνται ὑμᾶς ()" 
"10","11","03V","τὸν κονιορτόν () ἀπομασσόμεθα ὑμῖν [] [] πλὴν (τοῦτο) γινώσκεσθε ὅτι ἤγγικεν ἡ βασιλεία τοῦ θεοῦ" 
"10","16","03V","ὁ ἀθετῶν ὑμᾶς ἐμὲ ἀθετεῖ" 
"10","19","03V","(δέδωκα ὑμῖν τὴν ἐξουσίαν τοῦ πατεῖν ἐπάνω ὄφεων καὶ σκορπίων)" 
"10","21","03V","εὐχαριστῶ (σοι) καὶ ἐξομολογοῦμαι κύριε τοῦ οὐρανοῦ ὅτι ἅτινα ἦν κρυπτὰ σοφοῖς καὶ συνετοῖς ἀπεκάλυψας νηπίοις ναὶ ὁ πατήρ (ὅτι οὕτως εὐδοκία ἐγένετο ἔμπροσθέν σου)" 
"10","22","03V","πάντα μοι παρεδόθη ὑπὸ τοῦ πατρός (καὶ) οὐδεὶς γινώσκει [] τίς ἐστιν ὁ πατήρ εἰ μὴ ὁ υἱός καὶ τίς ἐστιν ὁ υἱός εἰ μὴ ὁ πατὴρ καὶ ᾧ ἐὰν ὁ υἱὸς ἀποκαλύψῃ" 
"10","23","03V","() μακάριοι οἱ ὀφθαλμοὶ οἱ βλέποντες ἃ βλέπετε" 
"10","24","03V","λέγω γὰρ ὑμῖν ὅτι προφῆται οὐκ ἴδαν ἃ ὑμεις βλέπετε" 
"10","25","03V","νομικός (τις ἐκπειράζων αὐτόν) () τί ποιήσας ζωὴν κληρονομήσω ;" 
"10","26","03V","(ὁ δὲ) κύριος ἀποκριθεὶς (εἶπεν) [] ἐν τῷ νόμῳ [] (γέγραπται) ()" 
"10","27","03V","ἀγαπήσεις κύριον τὸν θεόν σου ἐξ ὅλης τῆς καρδίας σου καὶ ἐξ ὅλης τῆς ψυχῆς σου καὶ ἐν ὅλῃ τῇ ἰσχύϊ σου []" 
"10","28","03V","[]" 
"11","01","03V","() (ἐν τῷ εἶναι αὐτὸν) ἐν τόπῳ τινὶ προσευχόμενον () (εἶπέν) τις τῶν μαθητῶν (πρὸς αὐτόν) κύριε δίδαξον ἡμᾶς προσεύχεσθαι καθὼς καὶ Ἰωάννης τοὺς μαθητὰς αὐτοῦ ἐδίδαξεν" 
"11","02","03V","() πάτερ (ἐλθάτω) τὸ ἅγιον πνεῦμα (σου ἐφ᾽ ἡμᾶς καὶ καθαρίσατω ἡμᾶς) ἐλθάτω ἡ βασιλεία σου" 
"11","03","03V","τὸν ἄρτον σου τὸν ἐπιούσιον δίδου ἡμῖν τὸ καθ᾽ ἡμέραν" 
"11","04","03V","(καὶ) ἄφες ἡμῖν τὰς ἁμαρτίας (ἡμῶν) () (καὶ) μὴ ἄφες ἡμᾶς εἰσενεχθῆναι εἰς πειρασμόν" 
"11","05","03V","καὶ εἶπεν τίς ἐξ ὑμῶν ἕξει φίλον καὶ πορεύσεται πρὸς αὐτὸν μεσονυκτίου () τρεῖς ἄρτους" 
"11","07","03V","ἡ θύρα (κέκλεισται καὶ) τὰ παιδία μετ᾽ ἐμοῦ εἰς τὴν κοίτην εἰσίν ()" 
"11","08","03V","(εἰ καὶ) οὐ δώσει αὐτῷ ἀναστὰς διὰ τὸ εἶναι φίλον αὐτοῦ (διά γε τὴν ἀναιδίαν)" 
"11","09","03V","()" 
"11","11","03V","ἐὰν τίνα ἐξ ὑμῶν αἰτήσῃ ὁ υἱὸς αὐτοῦ ἄρτον μὴ λίθον ἐπιδώσει αὐτῷ ; ἢ ἐὰν αἰτήσῃ ἰχθύν μὴ ὄφιν ἐπιδώσει αὐτῷ ;" 
"11","12","03V","ἢ καὶ ᾠόν μὴ ἐπιδώσει αὐτῷ σκορπίον ;" 
"11","13","03V","εἰ οὖν ὑμεῖς πονηροί (ὄντες) οἴδατε δόματα ἀγαθὰ διδόναι τοῖς τέκνοις ὑμῶν πόσῳ μᾶλλον ὁ πατήρ [] δώσει πνεῦμα ἅγιον" 
"11","14","03V","()" 
"11","15","03V","()" 
"11","16","03V","()" 
"11","17","03V","()" 
"11","18","03V","()" 
"11","19","03V","εἰ ἐγὼ ἐν Βεελζεβοὺλ ἐκβάλλω τὰ δαιμόνια οἱ υἱοὶ ὑμῶν ἐν τίνι ἐκβαλλουσιν ;" 
"11","20","03V","εἰ δ᾽ ἐγὼ ἐν δακτύλῳ θεοῦ ἐκβάλλω τὰ δαιμόνια ἄρα ἔφθασεν ἐφ᾽ ὑμᾶς ἡ βασιλεία τοῦ θεου" 
"11","21","03V","()" 
"11","22","03V","ἐὰν ἰσχυρότερος αὐτοῦ ἐπελθὼν νικήσῃ αὐτόν" 
"11","27","03V","() ἐπαράσασά (τις) φωνὴν γυνὴ ἐκ τοῦ ὄχλου () μακαρία ἡ κολία ἡ βαστάσασά σε καὶ μαστοὶ (οὕς ἐθήλασας) ()" 
"11","28","03V","μενοῦν μακάριοι οἱ τὸν λόγον τοῦ θεοῦ ἀκούοντες καὶ ποιοῦντες" 
"11","29a","03V","ἡ γενεὰ αὕτη [] σημεῖον οὐ δοθήσεται αὐτῇ" 
"11","33","03V","λύχνον εἰς κρύπτην () ὑπὸ τὸν μόδιον () ἵνα πᾶσι λάμπῃ" 
"11","37","03V","()" 
"11","38","03V","(ἤρξατο) ὁ Φαρισαῖος διακρινόμενος ἐν ἑαυτῷ (λέγειν) διὰ τί [οὐ πρῶτον ἐβαπτίσθη]" 
