"Chapter","Verse","Version","Script" 
"06","24","06R","(πλήν) οὐαὶ (ὑμῖν) τοῖς πλουσίοις ὅτι ἀπέχετε τὴν παράκλησιν ὑμῶν" 
"06","25","06R","οὐαὶ (ὑμῖν) οἱ ἐμπεπλησμένοι ὅτι πεινάσετε οὐαὶ (ὑμῖν) οἱ γελῶντες νῦν ὅτι πενθήσετε καὶ κλαύσετε" 
"06","26","06R","οὐαὶ (ὑμῖν) ὅταν ὑμᾶς καλῶς εἴπωσιν οἱ ἄνθρωποι κατὰ ταῦτα (γάρ) ἐποίουν (καὶ) τοῖς ψευδοπροφήταις οἱ πατέρες αὐτῶν" 
"06","27","06R","ἀλλὰ ὑμῖν λέγω τοῖς ἀκούουσιν ἀγαπᾶτε τοὺς ἐχθροὺς ὑμῶν ()" 
"06","28","06R","(εὐλογεῖτε τοὺς μισοῦντας ὑμᾶς καὶ) προσεύχεσθε περὶ τῶν ἐπηρεαζόντων ὑμᾶς" 
"06","29","06R","() (τὴν σιαγόνα) (πάρεχε) καὶ τὴν ἄλλην () (ἀπὸ τοῦ αἲροντός) (σου) τὸν χιτῶνά (ἂφες αὐτῷ καὶ) τὸ ἱμάτιον" 
"06","30a","06R","παντί () αἰτοῦντί σε δίδου ()" 
"06","31","06R","καὶ καθὼς ὑμῖν γίνεσθαι θέλετε παρὰ (τῶν) ἀνθρώπων (οὕτως καὶ ὑμεῖς ποιεῖτε αῦτοις)" 
"06","34a","06R","καὶ ἐὰν (δανίσητε) παρ᾽ ὧν ἐλπίζετε (ὑμεῖς) ἀπολαβεῖν ποία χάρις ἐστὶν ὑμῖν" 
"06","35b","06R","καὶ ἔσεσθε υἱοὶ (θεοῦ) ὅτι αὐτὸς χρηστός ἐστιν ἐπὶ τοὺς ἀχαρίστους καὶ πονηρούς" 
"06","36","06R","γίνεσθε οἰκτίρμονες καθὼς ὁ πατὴρ ὑμῶν (ᾤκτειρεν ὑμᾶς)" 
"06","37","06R","μὴ κρίνετε ἵνα μὴ κριθῆτε μὴ καταδικάζετε ἵνα μὴ καταδικασθῆτε ἀπολύετε καὶ ἀπολυθήσεσθε" 
"06","38","06R","δίδοτε καὶ δοθήσεται ὑμῖν μέτρον καλόν πεπιεσμένον καὶ (σεσαλευμένον) ὑπερεκχυννόμενον δώσουσιν εἰς τὸν κόλπον ὑμῶν τῷ () αὐτῷ μέτρῳ ᾧ μετρεῖτε ἀντιμετρηθήσεται ὑμῖν" 
"06","39","06R","()" 
"06","40","06R","οὐκ ἔστιν μαθητὴς ὑπὲρ τὸν διδάσκαλον" 
"06","41","06R","()" 
"06","42","06R","()" 
"06","43","06R","(δένδρον καλόν) (ποιεῖν) (δένδρον σαπρόν)" 
"06","45","06R","(ὁ ἀγαθὸς ἄνθρωπος ἐκ τοῦ ἀγαθοῦ θησαυροῦ τῆς καρδίας αὐτοῦ προφέρει τὸ ἀγαθόν καὶ ὁ πονηρὸς ἐκ τοῦ πονηροῦ προφέρει τὸ πονηρόν)" 
"06","46","06R","τί (δέ) (με) καλεῖτε κύριε κύριε καὶ οὐ ποιεῖτε ἅ λέγω;" 
"07","02","06R","([ἑκατοντάρχου])" 
"07","09","06R","() λέγω ὑμῖν (τοσαύτην) πίστιν οὐδὲ ἐν τῷ Ἰσραὴλ εὗρον" 
"07","12","06R","()" 
"07","14","06R","()" 
"07","15","06R","()" 
"07","16","06R","() ἐδόξαζον τὸν θεόν () (ὅτι) μέγας προφήτης (ἐγήγερται) ἐν ἡμῖν καὶ (ὅτι) ἐπεσκέψατο ὁ θεὸς τὸν λαὸν αὐτου" 
"07","18","06R","()" 
"07","19","06R","() σὺ εἶ ὁ ἐρχόμενος ἢ ἄλλον προσδοκῶμεν;" 
"07","20","06R","()" 
"07","22","06R","() (τυφλοὶ ἀναβλέπουσιν χωλοὶ περιπατοῦσιν) () (νεκροὶ ἐγείρονται)" 
"07","23","06R","() μακάριός (ἐστιν) ὅς (οὐ) μὴ σκανδαλισθῇ ἐν ἐμοί" 
"07","24","06R","() περὶ Ἰωάννου τί ἐξήλθατε θεάσασθαι εἰς τὴν ἔρημον; ()" 
"07","26","06R","() προφήτην; ναί () καὶ περισσότερον" 
"07","27","06R","(οὗτος) ἐστι περὶ οὗ γέγραπται ἰδοὺ ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου ὅς κατασκευάσει τὴν ὁδόν σου ([])" 
"07","28","06R","() μείζων (ἐν γεννητοῖς) γυναικῶν Ἰωάννου (οὐδείς ἐστίν) (ὁ δὲ μικρότερος ἐν τῇ βασιλείᾳ τοῦ θεοῦ μείζων αὐτοῦ ἐστιν)" 
"07","36","06R","() καὶ εἰσελθὼν εἰς τὸν οἶκον τοῦ Φαρισαίου κατεκλίθη" 
"07","37","06R","() γυνή () ἁμαρτωλός ()" 
"07","38","06R","() στᾶσα ὀπίσω παρὰ τοὺς πόδας () τοῖς δάκρυσι ἔβρεξε () ταῖς θριξὶν () ἐξέμασσεν () κατεφίλει τοὺς πόδας () ἤλειφεν ()" 
"07","44","06R","() ἔβρεξεν τοὺς πόδας μου ()" 
"07","45","06R","() καταφιλοῦσα ()" 
"07","46","06R","() ἤλειψε ()" 
"07","47","06R","()" 
"07","48","06R","()" 
"07","50","06R","() ἡ πίστις σου σέσωκέν σε ()" 
"08","02","06R","() γυναῖκες ()" 
"08","03","06R","() γυνή () ἐπιτρόπου Ἡρώδου () αἵτινες (καὶ) διηκόνουν (αὐτῷ) ἀπὸ τῶν ὑπαρχόντων αὐταῖς" 
"08","04","06R","() διὰ παραβολῆς" 
"08","08","06R","() (ὁ ἔχων ὦτα ἀκουέτω)" 
"08","16","06R","(οὐδείς) () λύχνον () καλύπτει ()" 
"08","17","06R","() κρυπτόν () φανερὸν (γενήσεται) ()" 
"08","18","06R","βλέπετε () πῶς ἀκούετε ὅς () ἂν ἔχῃ δοθήσεται αὐτῷ (καί) ὃς ἂν μὴ ἔχῃ καὶ ὃ δοκεῖ ἔχειν ἀρθήσεται ἀπ᾽ αὐτοῦ" 
"08","20","06R","ἀπηγγέλω () αὐτῷ ἡ μήτηρ σου καὶ οἱ ἀδελφοί σου ἔξω ἐστήκασιν ἰδεῖν θέλοντές σε" 
"08","21","06R","τίς (μοι) μήτηρ καὶ τίνες (μοι) ἀδελφοί εἰ μὴ οἱ τοὺς λόγους μου ἀκούοντες καὶ ποιοῦντες αὐτούς" 
"08","22","06R","() διέλθωμεν εἰς τὸ πέραν ()" 
"08","23","06R","πλεόντων (δέ) αὐτῶν ἀφύπνωσεν () (λαῖλαψ ἀνέμου εἰς τὴν λίμνην) ()" 
"08","24","06R","() ὁ δὲ (ἐγερθεὶς) ἐπετίμησε τῷ ἀνέμῳ καὶ (τῇ θαλάσσῃ) ()" 
"08","25","06R","() τίς δὲ οὗτός ἐστιν (ὅς) (καί) τοῖς ἀνέμοις (καὶ τῇ θαλάσσῃ) ἐπιτάσσει;" 
"08","27","06R","() ἀνήρ () δαιμόνια ()" 
"08","28","06R","() Ἰησοῦ υἱὲ τοῦ θεοῦ () μή με βασανίσῃς" 
"08","30","06R","() τί σοί ἐστὶν ὄνομα; ὁ δὲ εἶπε λεγεών () δαιμόνια πολλά ()" 
"08","31","06R","() παρεκάλουν () εἰς τὴν ἄβυσσον ()" 
"08","32","06R","() (ἐπέτρεψεν αὐτοῖς)" 
"08","42b","06R","() συνέπνιγον αὐτόν οἱ ὄχλοι" 
"08","43","06R","() γυνὴ (τις) (οὖσα ἐν ῥύσει αἵματος) ()" 
"08","44","06R","() ἥψατο () τοῦ ἱματίου αὐτοῦ () (ἔστη ἡ ῥύσις τοῦ αἵματος αὐτῆς)" 
"08","45","06R","καὶ εἶπεν ὁ (κύριος) τίς μου ἥψατο (οἱ μαθηταί) (ἐπιστάτα οἱ ὄχλοι συνέχουσίν σε καὶ ἀποθλίβουσιν;)" 
"08","46","06R","() ἥψατό μού τις (καὶ) γὰρ ἔγνων δύναμιν ἐξελθοῦσαν ἀπ᾿ ἐμοῦ" 
"08","48","06R","() ἡ πίστις σου σέσωκέν σε ()" 
"09","01","06R","(συγκαλεσάμενος δὲ τοὺς δώδεκα ἔδωκεν αὐτοῖς δύναμιν καὶ ἐξουσίαν ἐπὶ πάντα τὰ δαιμόνια καὶ νόσους θεραπεύειν)" 
"09","02","06R","καὶ ἀπέστειλεν αὐτοὺς κηρύσσειν τὴν βασιλείαν τοῦ θεοῦ καὶ ἰᾶσθαι" 
"09","03","06R","()" 
"09","05","06R","μὴ (δέξωνται) (ὑμᾶς) () τὸν κονιορτὸν ἀπὸ τῶν ποδῶν (ὑμῶν) (ἀποτινάξατε) εἰς μαρτύριον ()" 
"09","06","06R","ἐξερχόμενοι δὲ διήρχοντο (κατὰ πόλεις καὶ κώμας) εὐαγγελιζόμενοι καὶ θεραπεύοντες πανταχοῦ" 
"09","07","06R","() Ἡρῴδης () ὑπό τινων (ὅτι) Ἰωάννης (ἠγέρθη ἐκ νεκρῶν)" 
"09","08","06R","ὑπό τινων () Ἠλίας () ἄλλων () (ὅτι) προφήτης εἷς τῶν ἀρχαίων (ἀνέστη)" 
"09","12","06R","() ἐν ἐρήμω ()" 
"09","13","06R","() ἄρτοι () καὶ ἰχθύες ()" 
"09","14","06R","() ἄνδρες πεντακισχίλιοι ()" 
"09","16","06R","() ἀναβλέψας εἰς τὸν οὐρανὸν εὐλόγησεν ἐπ᾽ αὐτούς ()" 
"09","17","06R","() τὸ περισσεῦσαν ()" 
"09","18","06R","() (τίνα με λέγουσιν οἱ ἄνθρωποι τὸν υἱὸν τοῦ ἀνθρώπου;)" 
"09","19","06R","(οἱ δὲ ἀποκριθέντες εἰπαν) Ἰωάννην τὸν βαπτιστήν ἄλλοι δὲ Ἠλίαν ἄλλοι δὲ ὅτι προφήτης τις τῶν ἀρχαίων ἀνέστη" 
"09","20","06R","(ὑμεῖς δὲ τίνα) (); ἀποκριθεὶς (δὲ) Πέτρος (εἶπε) σὺ εἶ ὁ Χριστός" 
"09","21","06R","() παρήγγειλεν μηδενὶ λέγειν τοῦτο" 
"09","22","06R","() δεῖ τὸν υἱὸν τοῦ ἀνθρώπου πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ἀπὸ τῶν πρεσβυτέρων καὶ γραμματέων καὶ ἀρχιερέων καὶ ἀποκτανθῆναι καὶ μετὰ τρεῖς ἡμέρας ἐγερθῆναι" 
"09","24","06R","ὃς (γὰρ ἂν) θέλῃ τὴν ψυχὴν αὐτοῦ σῶσαι ἀπολέσει αὐτήν (καὶ ὅς) ἀπολέσῃ (αὐτὴν) ἕνεκεν ἐμοῦ () σώσει αὐτήν" 
"09","26","06R","ὃς (γὰρ) ἂν ἐπαισχυνθῇ με (κἀγὼ ἐπαισχυνθήσομαι αὐτόν)" 
"09","28","06R","() (παραλαβὼν Πετρόν καὶ Ἰωάννην καὶ Ἰάκωβον ἀνέβη) εἰς τὸ ὄρος ()" 
"09","29","06R","() καὶ ὁ ἱματισμὸς αὐτοῦ (λευκός) ἐξαστράπτων" 
"09","30","06R","καὶ ἰδοὺ δύο ἄνδρες συνελάλουν αὐτῷ () Μωϋσῆς καὶ Ἠλίας" 
"09","31a","06R","() (ὀφθέντες) ἐν δόξη" 
"09","32","06R","() εἶδον τὴν δόξαν αὐτοῦ () συνεστῶτας αὐτῷ" 
"09","33","06R","() (ἐν τῷ διαχωρίζεσθαι) () ὁ Πέτρος () καλόν ἐστιν ὧδε ἡμᾶς εἶναι καὶ ποιήσωμεν ὧδε τρεῖς σκηνὰς μίαν σοί καὶ Μωϋσεῖ μίαν καὶ Ἠλίᾳ μίαν μή εἰδὼς ὃ λέγει" 
"09","34","06R","() νεφέλη () (ἐπεσκίαζεν αὐτούς) ()" 
"09","35","06R","() φωνὴ (ἐγένετο) ἐκ τῆς νεφέλης οὗτός (λέγουσα) ἐστιν ὁ υἱός μου ὁ ἀγαπητός αὐτοῦ ἀκούετε" 
"09","40","06R","() ἐδεήθην τῶν μαθητῶν σου () (οὐκ ἠδυνήθησαν ἐκβαλεῖν αὐτό)" 
"09","41","06R","() πρὸς αὐτούς ὦ γενεὰ ἄπιστος ἕως πότε ἔσομαι πρὸς ὑμᾶς; ἕως πότε ἀνέξομαι ὑμῶν ();" 
"09","44","06R","() ὁ γὰρ υἱὸς τοῦ ἀνθρώπου μέλλει παραδίδοσθαι εἰς χεῖρας ἀνθρώπων" 
"09","46","06R","() μείζων ()" 
"09","47","06R","()" 
"09","48","06R","() παιδίον ()" 
"09","54","06R","()" 
"09","55","06R","()" 
"09","57","06R","() ἀκολουθήσω σοι ὅπου ἂν ἀπέρχῃ" 
"09","58","06R","()" 
"09","59","06R","() θάψαι τὸν πατέρα μου" 
"09","60","06R","ἄφες τοὺς νεκροὺς θάψαι τοὺς νεκρούς ἑαυτῶν σὺ δὲ (ἄπελθε καὶ) διάγγελε τὴν βασιλείαν τοῦ θεοῦ" 
"09","61","06R","() ἀποτάξασθαι (τοῖς εἰς τὸν οἶκόν μου)" 
"09","62","06R","() βλέπων εἰς τὰ ὀπίσω ()" 
"10","01","06R","() (ἀνέδειξεν) () ἑτέρους ἑβδομήκοντα () ἀπέστειλεν () εἰς () πόλιν ()" 
"10","04","06R","() (μήδε ῥαβδον μὴ) ὑποδήματα () μηδένα κατὰ τὴν ὁδὸν ἀσπάσησθε" 
"10","05","06R","εἰς ἥν () ἂν εἰσέλθητε οἰκίαν () λέγετε εἰρήνη (τῷ οἴκῳ τούτῳ)" 
"10","07","06R","() ἄξιος (γάρ) ὁ ἐργάτης τοῦ μισθοῦ αὐτοῦ ()" 
"10","08","06R","() δέχωνται ()" 
"10","09","06R","() (λέγετε αὐτοῖς) ἡ βασιλεία τοῦ θεοῦ () ἤγγικεν" 
"10","10","06R","μὴ δέχωνται ὑμᾶς () (εἴπατε)" 
"10","11","06R","() τὸν κονιορτόν () (ἀπομασσόμεθα) () πλήν () γινώσκετε (ὅτι) ἤγγικεν ἡ βασιλεία τοῦ θεοῦ" 
"10","16","06R","() ὁ ἀθετῶν ὑμᾶς ἐμὲ ἀθετεῖ ()" 
"10","19","06R","() (δίδωμι []) () τὴν ἐξουσίαν τοῦ πατεῖν ἐπάνω () ὄφεων καὶ σκορπίων ()" 
"10","21","06R","() εὐχαριστῶ σοι καὶ ἐξομολογοῦμαι κύριε τοῦ οὐρανοῦ ὅτι ἅτινα ἦν κρυπτὰ σοφοῖς καὶ συνετοῖς ἀπεκάλυψας νηπίοις ναὶ ὁ πατήρ ()" 
"10","22","06R","πάντα μοι παρεδόθη ὑπὸ τοῦ πατρός () οὐδεὶς γινώσκει τίς ἐστιν ὁ πατήρ εἰ μὴ ὁ υἱός καὶ τίς ἐστιν ὁ υἱός εἰ μὴ ὁ πατὴρ καὶ ᾧ ἐὰν () ὁ υἱὸς ἀποκαλύψῃ" 
"10","23","06R","() μακάριοι οἱ ὀφθαλμοὶ οἱ βλέποντες ἃ βλέπετε" 
"10","24","06R","λέγω γὰρ ὑμῖν ὅτι (προφῆται οὐκ εἴδαν ἃ ὑμεις βλέπετε)" 
"10","25","06R","() νομικός () (τις ἐκπειράζων αὐτόν) () τί ποιήσας ζωὴν κληρονομήσω;" 
"10","26","06R","() εἶπεν () ἐν τῷ νόμῳ τί γέγραπται; ()" 
"10","27","06R","() ἀγαπήσεις κύριον τὸν θεόν σου (ἐξ ὅλης τῆς καρδίας σου καὶ ἐξ ὅλης τῆς ψυχῆς σου καὶ) () (ὅλης τὴς ἰσχύος) ()" 
"10","28","06R","() ὀρθῶς (εἶπες) τοῦτο ποίει καὶ ζήσῃ" 
"11","01","06R","() ἐν τῷ εἶναι () ἐν τόπῳ τινὶ προσευχόμενον () (εἶπέν) τις τῶν μαθητῶν (πρὸς αὐτόν) κύριε δίδαξον ἡμᾶς προσεύχεσθαι καθὼς (καὶ) Ἰωάννης ἐδίδαξεν τοὺς μαθητὰς αὐτοῦ" 
"11","02","06R","πάτερ () τὸ ἅγιον πνεῦμα () ἐλθέτω ἡ βασιλεία σου" 
"11","03","06R","τὸν ἄρτον σου τὸν ἐπιούσιον δίδου ἡμῖν τὸ καθ᾽ ἡμέραν" 
"11","04","06R","() ἄφες ἡμῖν τὰς ἁμαρτίας () (μὴ ἄφες ἡμᾶς εἰσενεχθῆναι) εἰς πειρασμόν" 
"11","05","06R","(καὶ εἶπεν) () τίς ἐξ ὑμῶν ἕξει φίλον καὶ πορεύσεται πρὸς αὐτὸν μεσονυκτίου (καὶ εἴπῃ αὐτῷ φίλε χρῆσόν μοι) τρεῖς ἄρτους;" 
"11","07","06R","() (καὶ τὰ παιδία μου μετ᾽ ἐμοῦ εἰς τὴν κοίτην εἰσίν) ()" 
"11","08","06R","() (εἰ καὶ οὐ δώσει αὐτῷ ἀναστὰς διὰ τὸ εἶναι φίλον αὐτοῦ διά γε τὴν ἀναίδειαν αὐτοῦ) ()" 
"11","09","06R","() αἰτεῖτε καὶ δοθήσεται () ζητεῖτε καὶ (εὑρήσετε) κρούετε καὶ ἀνοιγήσεται ()" 
"11","11","06R","τίνα (γὰρ) ἐξ ὑμῶν τὸν πατέρα υἱὸς αἰτήσει ἰχθύν καὶ ἀντὶ ἰχθύος ὄφιν ἐπιδώσει αὐτῷ" 
"11","12","06R","ἢ (καὶ αἰτήση) ᾠόν (μὴ ἐπιδώσει αὐτῷ) σκορπίον;" 
"11","13","06R","εἰ οὖν ὑμεῖς πονηροί () οἴδατε δόματα ἀγαθὰ (διδόναι τοῖς τέκνοις ὑμῶν) πόσῳ μᾶλλον ὁ πατήρ () δώσει πνεῦμα ἅγιον ()" 
"11","14","06R","() δαιμόνιον () κωφόν ()" 
"11","15","06R","() ἐν βεελζεβούλ () ἐκβάλλει τὰ δαιμόνια" 
"11","18","06R","(εἰ δὲ καὶ ὁ σατανᾶς ἐφ᾽ ἑαυτὸν διεμερίσθη) ()" 
"11","19","06R","εἰ (δέ) ἐγὼ ἐν Βεελζεβοὺλ ἐκβάλλω τὰ δαιμόνια οἱ υἱοὶ ὑμῶν ἐν τίνι ἐκβαλλουσιν; ()" 
"11","20","06R","εἰ δ᾽ (ἐγὼ) ἐν δακτύλῳ θεοῦ ἐκβάλλω τὰ δαιμόνια ἄρα (ἤγγικεν) ἐφ᾽ ὑμᾶς ἡ βασιλεία τοῦ θεου" 
"11","21","06R","() ὁ ἰσχυρὸς καθωπλισμένος ()" 
"11","22","06R","() ἰσχυρότερος () (νικήσῃ []) ()" 
"11","27","06R","() (ἐπάρασα) () (φωνὴν) γυνὴ ἐκ τοῦ ὄχλου () μακαρία ἡ κολία ἡ βαστάσασά σε καὶ μαστοὶ οὕς ἐθήλασας" 
"11","28","06R","() μενοῦν () μακάριοι οἱ ἀκούοντες τὸν λόγον τοῦ θεοῦ καὶ (ποιοῦντες) ()" 
"11","29","06R","() ἡ γενεὰ αὕτη () σημεῖον οὐ δοθήσεται αὐτῇ ()" 
"11","33","06R","() λύχνον () (εἰς κρύπτην) () ἐπὶ τὴν λυχνίαν () (ἵνα πᾶσι λάμπῃ) ()" 
"11","37","06R","() (ἐρωτᾷ) αὐτὸν Φαρισαῖος () ὅπως ἀριστήσῃ (παρ᾽ αὐτῷ) () ἀνέπεσεν" 
"11","38","06R","() (ἤρξατο) διακρινόμενος ἐν ἑαυτῷ (λέγειν) διά τι οὐ πρῶτον ἐβαπτίσθη ()" 
"11","39","06R","() (οἱ Φαρισαῖοι) τοῦ ποτηρίου καὶ τοῦ πίνακος τὸ ἔξωθεν καθαρίζετε τὸ δὲ ἔσωθεν ὑμῶν γέμει ἁρπαγῆς καὶ πονηρίας" 
"11","40","06R","() οὐχ ὁ ποιήσας τὸ ἔξωθεν καὶ τὸ ἔσωθεν ἐποίησεν;" 
"11","41","06R","() δότε (τὰ ὑπάρχοντα) ἐλεημοσύνην () πάντα καθαρὰ (ἔσται) ὑμῖν" 
"11","42","06R","() (ὅτι ἀποδεκατοῦτε τὸ ἡδύοσμον καὶ τὸ πήγανον καὶ πᾶν λάχανον καὶ) παρέρχεσθε τὴν κλῆσιν καὶ τὴν ἀγάπην τοῦ θεοῦ ()" 
"11","43","06R","() πρωτοκαθεδρίαν () ἀσπασμούς ()" 
"11","46","06R","() (καὶ ὑμῖν τοῖς νομικοῖς οὐαί) ὅτι φορτίζετε (τοὺς ἀνθρώπους) φορτία δυσβάστακτα () (τῷ δακτύλῳ) () (οὐ) προσψαύετε ()" 
"11","47","06R","οὐαὶ ὑμῖν ὅτι οἰκοδομεῖτε (τὰ μνήματα) τῶν προφητῶν (καὶ οἱ) πατέρες ὑμῶν ἀπέκτειναν αὐτούς" 
"11","48","06R","() μαρτυρεῖτε μὴ συνευδοκεῖν τοῖς ἔργοις τῶν πατέρων ὑμῶν ()" 
