"book","chapter","verse","edition","text" 
"Ev","4","41","2.02","[ἐξέρχομαι@viim3p δέ@cc καί@b δαιμόνιον@nnnpc ἀπό@pg πολύς@angmpn κραυγάζω@vppannp καί@cc λέγω@vppannp ὅτι@cs σύ@rpn-s εἰμί@vipa2s ὁ@dnms υἱός@nnmsc ὁ@dgms θεός@ngmsc καί@cc ἐπιτιμάω@vppanms οὐ@b ἐάω@viia3s αὐτός@rpanp λαλέω@vnpa]" 
"Ev","4","42","2.02","[γίνομαι@vpamgfs δέ@cc ἡμέρα@ngfsc ἐξέρχομαι@vpaanms πορεύομαι@viap3s εἰς@pa ἔρημος@anamsn τόπος@namsc καί@cc ὁ@dnmp ὄχλος@nnmpc ἐπιζητέω@viia3p αὐτός@rpams καί@cc ἔρχομαι@viaa3p ἕως@pg αὐτός@rpgms καί@cc κατέχω@viia3p αὐτός@rpams ὁ@dgns μή@x πορεύομαι@vnpm ἀπό@pg αὐτός@rpgmp]" 
"Ev","4","43","2.02","[ὁ@dnms δέ@cc λέγω@viaa3s πρός@pa αὐτός@rpamp ὅτι@cs καί@b ὁ@ddfp ἕτερος@aidfpn πόλις@ndfpc εὐαγγελίζω@vnam ἐγώ@rpa-s δεῖ@vipa3s ὁ@dafs βασιλεία@nafsc ὁ@dgms θεός@ngmsc ὅτι@cs ἐπί@pa οὗτος@rdans ἀποστέλλω@viap1s]" 
"Ev","5","01","2.02","[γίνομαι@viam3s δέ@cc ἐν@pd ὁ@ddns ὁ@dams ὄχλος@namsc ἐπίκειμαι@vnpp αὐτός@rpdms καί@cc ἀκούω@vnpa ὁ@dams λόγος@namsc ὁ@dgms θεός@ngmsc καί@cc αὐτός@rtnms εἰμί@viia3s ἵστημι@vpxanms παρά@pa ὁ@dafs λίμνη@nafsc Γεννησαρέτ@nafsp]" 
"Ev","5","02","2.02","[καί@cc ὁράω@viaa3s δύο@acanpn πλοιάριον@nanpc ἵστημι@vpxaanp παρά@pa ὁ@dafs λίμνη@nafsc ὁ@dnmp δέ@cc ἁλιεύς@nnmpc ἀπό@pg αὐτός@rpgmp ἀποβαίνω@vpaanmp πλύνω@viaa3p ὁ@danp δίκτυον@nanpc]" 
"Ev","5","03","2.02","[ἐμβαίνω@vpaanms δέ@cc εἰς@pa εἷς@acansn ὁ@dgnp πλοῖον@ngnpc ὅς@rrnns εἰμί@viia3s Σίμων@ngmsp ἐρωτάω@viaa3s αὐτός@rpams ἀπό@pg ὁ@dgfs γῆ@ngfsc ἐπανάγω@vnaa ὀλίγος@b καθίζω@vpaanms δέ@cc ἐν@pd ὁ@ddns πλοῖον@ndnsc διδάσκω@viia3s ὁ@damp ὄχλος@nampc]" 
"Ev","5","04","2.02","[ὡς@cs δέ@cc παύω@viam3s λαλέω@vppanms λέγω@viaa3s πρός@pa ὁ@dams Σίμων@namsp ἐπανάγω@vdaa2s εἰς@pa ὁ@dans βάθος@nansc καί@cc χαλάω@vdaa2p ὁ@danp δίκτυον@nanpc σύ@rpg-p εἰς@pa ἄγρα@nafsc]" 
"Ev","5","05","2.02","[καί@cc ἀποκρίνομαι@vpapnms Σίμων@nnmsp λέγω@viaa3s ἐπιστάτης@nvmsc διά@pg ὅλος@angfsn νύξ@ngfsc κοπιάω@vpaanmp οὐδείς@rians λαμβάνω@viaa1p ἐπί@pd δέ@cc ὁ@ddns ῥῆμα@ndnsc σύ@rpg-s χαλάω@vifa1s ὁ@danp δίκτυον@nanpc]" 
"Ev","5","06","2.02","[καί@cc οὗτος@rdans ποιέω@vpaanmp συγκλείω@viaa3p πλῆθος@nansc ἰχθύς@ngmpc πολύς@anansn διαρρήγνυμι@viip3s δέ@cc ὁ@dnnp δίκτυον@nnnpc αὐτός@rpgmp]" 
"Ev","5","07","2.02","[καί@cc κατανεύω@viaa3p ὁ@ddmp μέτοχος@andmpn ἐν@pd ὁ@ddns ἕτερος@aidnsn πλοῖον@ndnsc ὁ@dgns ἔρχομαι@vpaaamp συλλαμβάνω@vnam αὐτός@rpdmp καί@cc ἔρχομαι@viaa3p καί@cc πίμπλημι@viaa3p ἀμφότεροι@ananpn ὁ@danp πλοῖον@nanpc ὥστε@cs βυθίζω@vnpp αὐτός@rpanp]" 
"Ev","5","08","2.02","[ὁράω@vpaanms δέ@cc Σίμων@nnmsp Πέτρος@nnmsp προσπίπτω@viaa3s ὁ@ddnp γόνυ@ndnpc Ἰησοῦς@ngmsp λέγω@vppanms ἐξέρχομαι@vdaa2s ἀπό@pg ἐγώ@rpgms ὅτι@cs ἀνήρ@nnmsc ἁμαρτωλός@annmsn εἰμί@vipa1s κύριος@nvmsc]" 
"Ev","5","09","2.02","[θάμβος@nnmsc γάρ@cc περιέχω@viaa3s αὐτός@rpams καί@cc πᾶς@aiampn ὁ@damp σύν@pd αὐτός@rpdms ἐπί@pd ὁ@ddfs ἄγρα@ndfsc ὁ@dgmp ἰχθύς@ngmpc ὅς@rrdfs συλλαμβάνω@viaa3p]" 
"Ev","5","10","2.02","[ὁμοίως@b δέ@cc καί@b Ἰάκωβος@namsp καί@cc Ἰωάννης@namsp υἱός@nampc Ζεβεδαῖος@ngmsp ὅς@rrnmp εἰμί@viia3p κοινωνός@nnmpc ὁ@ddms Σίμων@ndmsp καί@cc λέγω@viaa3s πρός@pa ὁ@dams Σίμων@namsp ὁ@dnms Ἰησοῦς@nnmsp μή@x φοβέω@vdpm2s ἀπό@pg ὁ@dgns νῦν@b ἄνθρωπος@nampc εἰμί@vifm2s ζωγρέω@vppanms]" 
"Ev","5","11","2.02","[καί@cc κατάγω@vpaanmp ὁ@danp πλοῖον@nanpc ἐπί@pa ὁ@dafs γῆ@nafsc ἀφίημι@vpaanmp πᾶς@aianpn ἀκολουθέω@viaa3p αὐτός@rpdms]" 
"Ev","5","12","2.02","[καί@cc γίνομαι@viam3s ἐν@pd ὁ@ddns εἰμί@vnpa αὐτός@rpams ἐν@pd εἷς@acdfsn ὁ@dgfp πόλις@ngfpc καί@cc ἰδού@i ἀνήρ@nnmsc πλήρης@annmsn λέπρα@ngfsc ὁράω@vpaanms δέ@cc ὁ@dams Ἰησοῦς@namsp πίπτω@vpaanms ἐπί@pa πρόσωπον@nansc δέομαι@viap3s αὐτός@rpgms λέγω@vppanms κύριος@nvmsc ἐάν@cs θέλω@vspa2s δύναμαι@vipm2s ἐγώ@rpa-s καθαρίζω@vnaa]" 
"Ev","5","13","2.02","[καί@cc ἐκτείνω@vpaanms ὁ@dafs χείρ@nafsc ἅπτω@viam3s αὐτός@rpgms λέγω@vpaanms θέλω@vipa1s καθαρίζω@vdap2s καί@cc εὐθέως@b ὁ@dnfs λέπρα@nnfsc ἀπέρχομαι@viaa3s ἀπό@pg αὐτός@rpgms]" 
"Ev","5","14","2.02","[καί@cc αὐτός@rtnms παραγγέλλω@viaa3s αὐτός@rpdms μηδείς@ridms λέγω@vnaa ἀλλά@cc ἀπέρχομαι@vpaanms δείκνυμι@vdaa2s σεαυτοῦ@rxams ὁ@ddms ἱερεύς@ndmsc καί@cc] προσφέρω@vdaa2s () () ὅς@rrans προστάσσω@viaa3s Μωϋσῆς@nnmsp ἵνα@cs εἰμί@vspa3s () μαρτύριον@nansc οὗτος@rdnns σύ@rpd-p" 
"Ev","5","18","2.02","[καί@cc ἰδού@i ἀνήρ@nnmpc φέρω@vppanmp ἐπί@pg κλίνη@ngfsc ἄνθρωπος@namsc ὅς@rrnms εἰμί@viia3s παραλύω@vpxpnms καί@cc ζητέω@viia3p αὐτός@rpams εἰσφέρω@vnaa καί@cc τίθημι@vnaa ἐνώπιον@pg αὐτός@rpgms]" 
"Ev","5","19","2.02","[καί@cc μή@x εὑρίσκω@vpaanmp ποῖος@aqgfsn εἰσφέρω@vsaa3p αὐτός@rpams διά@pa ὁ@dams ὄχλος@namsc ἀναβαίνω@vpaanmp ἐπί@pa ὁ@dans δῶμα@nansc διά@pg ὁ@dgmp κέραμος@ngmpc καθίημι@viaa3p αὐτός@rpams σύν@pd ὁ@ddns κλινίδιον@ndnsc εἰς@pa ὁ@dans μέσος@anansn ἔμπροσθεν@pg ὁ@dgms Ἰησοῦς@ngmsp]" 
"Ev","5","20","2.02","[καί@cc ὁράω@vpaanms ὁ@dafs πίστις@nafsc αὐτός@rpgmp λέγω@viaa3s ἄνθρωπος@nvmsc ἀφίημι@vixp3p σύ@rpd-s ὁ@dnfp ἁμαρτία@nnfpc σύ@rpg-s]" 
"Ev","5","21","2.02","[καί@cc ἄρχω@viam3p διαλογίζομαι@vnpm ὁ@dnmp γραμματεύς@nnmpc καί@cc ὁ@dnmp Φαρισαῖος@nnmpp λέγω@vppanmp τίς@rqnms εἰμί@vipa3s οὗτος@rdnms ὅς@rrnms λαλέω@vipa3s βλασφημία@nafpc τίς@rqnms δύναμαι@vipm3s ἁμαρτία@nafpc ἀφίημι@vnaa εἰ@cs μή@x μόνος@annmsn ὁ@dnms θεός@nnmsc]" 
"Ev","5","22","2.02","[ἐπιγινώσκω@vpaanms δέ@cc ὁ@dnms Ἰησοῦς@nnmsp ὁ@damp διαλογισμός@nampc αὐτός@rpgmp ἀποκρίνομαι@vpapnms λέγω@viaa3s πρός@pa αὐτός@rpamp τίς@rqans διαλογίζομαι@vipm2p ἐν@pd ὁ@ddfp καρδία@ndfpc σύ@rpg-p]" 
"Ev","5","23","2.02","[τίς@rqnns εἰμί@vipa3s εὔκοπος@annnsc λέγω@vnaa ἀφίημι@vixp3p σύ@rpd-s ὁ@dnfp ἁμαρτία@nnfpc σύ@rpg-s ἤ@cc λέγω@vnaa ἐγείρω@vdpa2s καί@cc περιπατέω@vdpa2s]" 
"Ev","5","24","2.02","ἵνα@cs δέ@cc [οἶδα@vsxa2p ὅτι@cs] ἐξουσία@nafsc ἔχω@vipa3s ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc ἀφίημι@vnpa ἁμαρτία@nafpc ἐπί@pg ὁ@dgfs γῆ@ngfsc [λέγω@viaa3s ὁ@ddms παραλύω@vpxpdms σύ@rpd-s λέγω@vipa1s] ἐγείρω@vdpa2s καί@cc αἴρω@vdaa2s ὁ@dams κράβαττος@namsc σύ@rpg-s [πορεύομαι@vdpm2s εἰς@pa ὁ@dams οἶκος@namsc σύ@rpg-s]" 
"Ev","5","27","2.02","[καί@cc μετά@pa οὗτος@rdanp ἐξέρχομαι@viaa3s καί@cc θεάομαι@viam3s τελώνης@namsc ὄνομα@ndnsc Λευί@namsp κάθημαι@vppmams ἐπί@pa ὁ@dans τελώνιον@nansc καί@cc λέγω@viaa3s αὐτός@rpdms ἀκολουθέω@vdpa2s ἐγώ@rpd-s]" 
"Ev","5","31","2.02","[καί@cc ἀποκρίνομαι@vpapnms ὁ@dnms Ἰησοῦς@nnmsp λέγω@viaa3s πρός@pa αὐτός@rpamp οὐ@b χρεία@nafsc ἔχω@vipa3p ὁ@dnmp ὑγιαίνω@vppanmp ἰατρός@ngmsc ἀλλά@cc ὁ@dnmp κακῶς@b ἔχω@vppanmp]" 
"Ev","5","33","2.02","[ὁ@dnmp δέ@cc λέγω@viaa3p πρός@pa αὐτός@rpams ὁ@dnmp μαθητής@nnmpc Ἰωάννης@ngmsp νηστεύω@vipa3p πυκνός@b καί@cc δέησις@nafpc ποιέω@vipm3p ὁμοίως@b καί@cc ὁ@dnmp ὁ@dgmp Φαρισαῖος@ngmpp ὁ@dnmp δέ@cc σός@asnmpn ἐσθίω@vipa3p καί@cc πίνω@vipa3p]" 
"Ev","5","34","2.02","μή@x [] δύναμαι@vipm2p ὁ@dnmp υἱός@nnmpc ὁ@dgms νυμφών@ngmsc [ἐν@pd ὅς@rrdms ὁ@dnms νυμφίος@nnmsc μετά@pg αὐτός@rpgmp εἰμί@vipa3s ποιέω@vnaa] νηστεύω@vnaa []" 
"Ev","5","35","2.02","[ἔρχομαι@vifm3p δέ@cc ἡμέρα@nnfpc καί@cc ὅταν@cs ἀπαίρω@vsap3s ἀπό@pg αὐτός@rpgmp ὁ@dnms νυμφίος@nnmsc τότε@b νηστεύω@vifa3p ἐν@pd ἐκεῖνος@rddfp ὁ@ddfp ἡμέρα@ndfpc]" 
"Ev","5","36a","2.02","λέγω@viia3s δέ@cc καί@b παραβολή@nafsc αὐτός@rpdmp" 
"Ev","5","37","2.02","οὐ@b βάλλω@vipa3p οἶνος@namsc νέος@anamsn εἰς@pa ἀσκός@nampc παλαιός@anampn" 
"Ev","5","38","2.02","(ἀλλά@cc) βάλλω@vipa3p οἶνος@namsc νέος@anamsn εἰς@pa ἀσκός@nampc νέος@anampn καί@cc ἀμφότεροι@annmpn συντηρέω@vipp3p" 
"Ev","5","36b","2.02","(καί@cc) οὐδείς@rinms ἐπιβάλλω@vipa3s ἐπίβλημα@nansc ῥάκος@ngnsc ἄγναφος@angnsn ἐπί@pd ἱμάτιον@ndnsc παλαιός@andnsn εἰ@cs δέ@cc μή@x γέ@x καί@cc ὁ@dans πλήρωμα@nansc αἴρω@vipa3s καί@cc ὁ@ddns παλαιός@andnsn οὐ@b συμφωνέω@vifa3s μέγας@annnsc γάρ@cc σχίσμα@nnnsc γίνομαι@vifm3s" 
"Ev","6","01","2.02","[γίνομαι@viam3s δέ@cc ἐν@pd σάββατον@ndnsc δευτερόπρωτος@aodnsn διαπορεύομαι@vnpm αὐτός@rpams διά@pg σπόριμος@angnpn] ὁ@dnmp δέ@cc μαθητής@nnmpc αὐτός@rpgms πεινάω@viaa3p [καί@cc τίλλω@viia3p ὁ@damp στάχυς@nampc καί@cc ἐσθίω@viia3p ψώχω@vppanmp ὁ@ddfp χείρ@ndfpc]" 
"Ev","6","02","2.02","[τὶς@rinmp δέ@cc ὁ@dgmp Φαρισαῖος@ngmpp λέγω@viaa3p τίς@rqans ποιέω@vipa2p ὅς@rrnns οὐ@b ἔξειμι@vipa3s ποιέω@vnpa ὁ@ddnp σάββατον@ndnpc]" 
"Ev","6","03","2.02","[καί@cc ἀποκρίνομαι@vpapnms ὁ@dnms Ἰησοῦς@nnmsp πρός@pa αὐτός@rpamp λέγω@viaa3s οὐδέ@b οὗτος@rdans ἀναγινώσκω@viaa2p ὅς@rrans ποιέω@viaa3s Δαυίδ@nnmsp ὁπότε@cs πεινάω@viaa3s αὐτός@rtnms καί@cc ὁ@dnmp μετά@pg αὐτός@rpgms εἰμί@vppanmp]" 
"Ev","6","04","2.02","[ὡς@cs εἰσέρχομαι@viaa3s εἰς@pa ὁ@dams οἶκος@namsc ὁ@dgms θεός@ngmsc καί@cc ὁ@damp ἄρτος@nampc ὁ@dgfs πρόθεσις@ngfsc λαμβάνω@viaa3s καί@cc ἐσθίω@viaa3s καί@cc δίδωμι@viaa3s καί@cc ὁ@ddmp μετά@pg αὐτός@rpgms ὅς@rramp οὐ@b ἔξειμι@vipa3s ἐσθίω@vnaa εἰ@cs μή@x μόνος@anampn ὁ@damp ἱερεύς@nampc]" 
"Ev","6","05","2.02","[καί@cc λέγω@viia3s αὐτός@rpdmp ὅτι@cs] κύριος@nnmsc εἰμί@vipa3s ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc καί@b ὁ@dgns σάββατον@ngnsc" 
"Ev","6","06","2.02","[γίνομαι@viam3s δέ@cc ἐν@pd ἕτερος@aidnsn σάββατον@ndnsc εἰσέρχομαι@vnaa αὐτός@rpams εἰς@pa ὁ@dafs συναγωγή@nafsc καί@cc διδάσκω@vnpa καί@cc εἰμί@viia3s ἄνθρωπος@nnmsc ἐκεῖ@b καί@cc ὁ@dnfs χείρ@nnfsc αὐτός@rpgms ὁ@dnfs δεξιός@annfsn εἰμί@viia3s ξηρός@annfsn]" 
"Ev","6","07","2.02","[παρατηρέω@viim3p δέ@cc ὁ@dnmp γραμματεύς@nnmpc καί@cc ὁ@dnmp Φαρισαῖος@nnmpp εἰ@x ἐν@pd ὁ@ddns σάββατον@ndnsc θεραπεύω@vipa3s ἵνα@cs εὑρίσκω@vsaa3p κατηγορέω@vnpa αὐτός@rpgms]" 
"Ev","6","08","2.02","[αὐτός@rtnms δέ@cc οἶδα@viya3s ὁ@damp διαλογισμός@nampc αὐτός@rpgmp λέγω@viaa3s δέ@cc ὁ@ddms ἀνήρ@ndmsc ὁ@ddms ξηρός@anafsn ἔχω@vppadms ὁ@dafs χείρ@nafsc ἐγείρω@vdpa2s καί@cc ἵστημι@vdaa2s εἰς@pa ὁ@dans μέσος@anansn καί@cc ἀνίστημι@vpaanms ἵστημι@viaa3s]" 
"Ev","6","09","2.02","[λέγω@viaa3s δέ@cc ὁ@dnms Ἰησοῦς@nnmsp πρός@pa αὐτός@rpamp ἐπερωτάω@vipa1s σύ@rpa-p] εἰ@x ἔξειμι@vipa3s ὁ@ddns σάββατον@ndnsc [] ἀγαθοποιέω@vnaa ἤ@cc [] μή@x ψυχή@nafsc σῴζω@vnaa ἤ@cc ἀπόλλυμι@vnaa" 
"Ev","6","10","2.02","[καί@cc περιβλέπω@vpamnms πᾶς@aiampn αὐτός@rpamp λέγω@viaa3s αὐτός@rpdms ἐκτείνω@vdaa2s ὁ@dafs χείρ@nafsc σύ@rpg-s ὁ@dnms δέ@cc ποιέω@viaa3s καί@cc ἀποκαθιστάνω@viap3s ὁ@dnfs χείρ@nnfsc αὐτός@rpgms]" 
"Ev","6","11","2.02","[αὐτός@rtnmp δέ@cc πίμπλημι@viap3p ἄνοια@ngfsc καί@cc διαλαλέω@viia3p πρός@pa ἀλλήλων@reamp τίς@rqans ἄν@x ποιέω@voaa3p ὁ@ddms Ἰησοῦς@ndmsp]" 
"Ev","6","12","2.02","[γίνομαι@viam3s δέ@cc ἐν@pd ὁ@ddfp ἡμέρα@ndfpc οὗτος@rddfp ἐξέρχομαι@vnaa αὐτός@rpams εἰς@pa ὁ@dans ὄρος@nansc προσεύχομαι@vnam καί@cc εἰμί@viia3s διανυκτερεύω@vppanms ἐν@pd ὁ@ddfs προσευχή@ndfsc ὁ@dgms θεός@ngmsc]" 
"Ev","6","13","2.02","[καί@cc ὅτε@cs γίνομαι@viam3s ἡμέρα@nnfsc προσφωνέω@viaa3s ὁ@damp μαθητής@nampc αὐτός@rpgms καί@cc ἐκλέγω@vpamnms ἀπό@pg αὐτός@rpgmp δώδεκα@ac---n ὅς@rramp καί@b ἀπόστολος@nampc ὀνομάζω@viaa3s]" 
"Ev","6","14","2.02","[Σίμων@namsp ὅς@rrams καί@cc ὀνομάζω@viaa3s Πέτρος@namsp καί@cc Ἀνδρέας@namsp ὁ@dams ἀδελφός@namsc αὐτός@rpgms καί@cc Ἰάκωβος@namsp καί@cc Ἰωάννης@namsp καί@cc Φίλιππος@namsp καί@cc Βαρθολομαῖος@namsp]" 
"Ev","6","15","2.02","[καί@cc Μαθθαῖος@namsp καί@cc Θωμᾶς@namsp καί@cc Ἰάκωβος@namsp Ἁλφαῖος@ngmsp καί@cc Σίμων@namsp ὁ@dams καλέω@vpppams ζηλωτής@namsc]" 
"Ev","6","16","2.02","[καί@cc Ἰούδας@namsp Ἰάκωβος@ngmsp καί@cc Ἰούδας@namsp Ἰσκαριώθ@namsp ὅς@rrnms γίνομαι@viam3s προδότης@nnmsc]" 
"Ev","6","17","2.02","καί@cc καταβαίνω@vpaanms ἐν@pd αὐτός@rpdmp [ἵστημι@viaa3s ἐπί@pg τόπος@ngmsc πεδινός@angmsn καί@cc ὄχλος@nnmsc πολύς@annmsn μαθητής@ngmpc αὐτός@rpgms καί@cc πλῆθος@nnnsc πολύς@annnsn ὁ@dgms λαός@ngmsc ἀπό@pg πᾶς@aigfsn ὁ@dgfs Ἰουδαία@ngfsp καί@cc Ἰερουσαλήμ@ngfsp καί@cc ὁ@dgfs παράλιος@angfsn Τύρος@ngfsp καί@cc Σιδών@ngfsp]" 
"Ev","6","18","2.02","[ὅς@rrnmp ἔρχομαι@viaa3p ἀκούω@vnaa αὐτός@rpgms καί@cc ἰάομαι@vnap ἀπό@pg ὁ@dgfp νόσος@ngfpc αὐτός@rpgmp]" 
"Ev","6","19a","2.02","καί@cc πᾶς@ainmsn ὁ@dnms ὄχλος@nnmsc ζητέω@viia3s ἅπτω@vnpm αὐτός@rpgms" 
"Ev","6","20","2.02","μακάριος@annmpn ὁ@dnmp πτωχός@annmpn ὅτι@cs αὐτός@rpgmp εἰμί@vipa3s ὁ@dnfs βασιλεία@nnfsc (ὁ@dgms θεός@ngmsc) []" 
"Ev","6","21","2.02","μακάριος@annmpn ὁ@dnmp πεινάω@vppanmp ὅτι@cs (αὐτός@rpnmp) χορτάζω@vifp3p μακάριος@annmpn ὁ@dnmp κλαίω@vppanmp ὅτι@cs γελάω@vifa3p []" 
"Ev","6","22","2.02","μακάριος@annmpn εἰμί@vifm2p ὅταν@cs (μισέω@vsaa3p) [] σύ@rpa-p ὁ@dnmp ἄνθρωπος@nnmpc καί@cc (ὀνειδίζω@vsaa3p) [] καί@cc (ἐκβάλλω@vsaa3p) [] ὁ@dans ὄνομα@nansc σύ@rpg-p ὡς@cs πονηρός@anansn ἕνεκα@pg ὁ@dgms υἱός@ngmsc ὁ@dgms ἄνθρωπος@ngmsc." 
"Ev","6","23b","2.02","κατά@pa (οὗτος@rdanp) [] ποιέω@viia3p ὁ@ddmp προφήτης@ndmpc ὁ@dnmp πατήρ@nnmpc αὐτός@rpgmp" 
"Ev","6","24","2.02","[πλήν@cc οὐαί@i σύ@rpd-p ὁ@ddmp πλούσιος@andmpn ὅτι@cs ἀπέχω@vipa2p ὁ@dafs παράκλησις@nafsc σύ@rpg-p]" 
"Ev","6","25","2.02","[οὐαί@i σύ@rpd-p ὁ@dnmp ἐμπίπλημι@vpxpnmp νῦν@b ὅτι@cs πεινάω@vifa2p οὐαί@i ὁ@dnmp γελάω@vppanmp νῦν@b ὅτι@cs πενθέω@vifa2p καί@cc κλαίω@vifa2p]" 
"Ev","6","26","2.02","οὐαί@i ὅταν@cs καλῶς@b λέγω@vsaa3p σύ@rpa-p ὁ@dnmp ἄνθρωπος@nnmpc κατά@pa οὗτος@rdanp ποιέω@viia3p καί@cc ὁ@ddmp ψευδοπροφήτης@ndmpc ὁ@dnmp πατήρ@nnmpc αὐτός@rpgmp" 
"Ev","6","27","2.02","[ἀλλά@cc σύ@rpd-p λέγω@vipa1s ὁ@ddmp ἀκούω@vppadmp ἀγαπάω@vdpa2p ὁ@damp ἐχθρός@anampn σύ@rpg-p καλῶς@b ποιέω@vdpa2p ὁ@ddmp μισέω@vppadmp σύ@rpa-p]" 
"Ev","6","28","2.02","[εὐλογέω@vdpa2p ὁ@damp καταράομαι@vppmamp σύ@rpa-p προσεύχομαι@vdpm2p περί@pg ὁ@dgmp ἐπηρεάζω@vppagmp σύ@rpa-p]" 
"Ev","6","29","2.02","[ὁ@ddms τύπτω@vppadms σύ@rpa-s εἰς@pa ὁ@dafs σιαγών@nafsc παρέχω@vdpa2s καί@b ὁ@dafs ἄλλος@aiafsn καί@cc] ἀπό@pg ὁ@dgms αἴρω@vppagms σύ@rpg-s ὁ@dams χιτών@namsc καί@b ὁ@dans ἱμάτιον@nansc μή@x κωλύω@vsaa2s" 
"Ev","6","30a","2.02","[πᾶς@aidmsn αἰτέω@vppadms σύ@rpa-s δίδωμι@vdpa2s]" 
"Ev","6","31","2.02","καί@cc καθώς@cs θέλω@vipa2p σύ@rpd-p γίνομαι@vnpm παρά@pd [] ὁ@dgmp ἄνθρωπος@ngmpc οὕτω@b καί@b σύ@rpn-p ποιέω@vdpa2p αὐτός@rpdmp" 
