"book","chapter","verse","edition","text"
"Gal","2","14","3.02","[ἀλλ᾽ ὅτε εἶδον ὅτι οὐκ ὀρθοποδοῦσιν πρὸς τὴν ἀλήθειαν τοῦ εὐαγγελίου εἶπον τῷ Κηφᾷ ἔμπροσθεν πάντων· εἰ σὺ Ἰουδαῖος ὑπάρχων ἐθνικῶς καὶ οὐχ Ἰουδαϊκῶς ζῇς πῶς τὰ ἔθνη ἀναγκάζεις ἰουδαΐζειν;]"
"Gal","2","16","3.02","[εἰδότες δὲ ὅτι οὐ δικαιοῦται ἄνθρωπος ἐξ ἔργων νόμου ἐὰν μὴ διὰ πίστεως Χριστοῦ Ἰησοῦ καὶ ἡμεῖς εἰς Χριστὸν Ἰησοῦν ἐπιστεύσαμεν ἵνα δικαιωθῶμεν ἐκ πίστεως Χριστοῦ καὶ οὐκ ἐξ ἔργων νόμου ὅτι ἐξ ἔργων νόμου οὐ δικαιωθήσεται πᾶσα σάρξ.]"
"Gal","2","18","3.02","[εἰ γὰρ ἃ κατέλυσα ταῦτα πάλιν οἰκοδομῶ παραβάτην ἐμαυτὸν συνιστάνω.]"
"Gal","2","19","3.02","[Χριστῷ συνεσταύρωμαι·]"
"Gal","2","20","3.02","[ζῶ δὲ οὐκέτι ἐγώ ζῇ δὲ ἐν ἐμοὶ Χριστός· ὃ δὲ νῦν ζῶ ἐν σαρκί ἐν πίστει ζῶ τῇ] τοῦ υἱοῦ τοῦ θεοῦ τοῦ ἀγοράσαντός με."
"Gal","3","01","3.02","[ὦ ἀνόητοι Γαλάται τίς ὑμᾶς ἐβάσκανεν οἷς κατ᾽ ὀφθαλμοὺς Ἰησοῦς Χριστὸς προεγράφη ἐσταυρωμένος;]"
"Gal","3","11","3.02","μάθετε ὅτι ὁ δίκαιος ἐκ πίστεως ζήσεται·"
"Gal","3","10","3.02","ὅσοι γὰρ ὑπὸ νόμον ὑπὸ κατάραν εἰσίν"
"Gal","3","12","3.02","ὁ δὲ ποιήσας αὐτὰ ζήσεται ἐν αὐτοῖς."
"Gal","3","13","3.02","[Χριστὸς ἡμᾶς ἐξηγόρασεν ἐκ τῆς κατάρας τοῦ νόμου γενόμενος ὑπὲρ ἡμῶν κατάρα ὅτι γέγραπται· ἐπικατάρατος πᾶς ὁ κρεμάμενος ἐπὶ ξύλου]"
"Gal","3","14b","3.02","(ἐλάβομεν) [] οὖν τὴν πνευματικὴν εὐλογίαν διὰ τῆς πίστεως."
"Gal","3","26","3.02","πάντες γὰρ υἱοὶ ἐστε τῆς πίστεως."
"Gal","4","01","3.02","[λέγω δέ ἐφ᾽ ὅσον χρόνον ὁ κληρονόμος νήπιός ἐστιν οὐδὲν διαφέρει δούλου κύριος πάντων ὤν]"
"Gal","4","02","3.02","[ἀλλὰ ὑπὸ ἐπιτρόπους ἐστὶν καὶ οἰκονόμους ἄχρι τῆς προθεσμίας τοῦ πατρός.]"
"Gal","4","03","3.02","ἔτι κατὰ ἄνθρωπον λέγω· ὅτε ἦμεν νήπιοι ὑπὸ τὰ στοιχεῖα τοῦ κόσμου ἦμεν τεθειμένοι εἰς τὸ δουλεῦσαι αὐτοῖς."
"Gal","4","04","3.02","ὅτε δὲ ἐγένετο πληροῦσθαι τὸν χρόνον ἀπέστειλεν ὁ θεὸς τὸν υἱὸν αὐτοῦ."
"Gal","4","05","3.02","[ἵνα τοὺς ὑπὸ νόμον ἐξαγοράσῃ ἵνα τὴν υἱοθεσίαν ἀπολάβωμεν.]"
"Gal","4","06","3.02","ὅτι οὖν () ἐσμεν υἱοὶ θεοῦ ἀπέστειλεν τὸ πνεῦμα αὐτοῦ () [εἰς τὰς καρδίας ἡμῶν κρᾶζον· ἀββᾶ ὁ πατήρ.]"
"Gal","4","08","3.02","εἰ οὖν τοῖς ἐν τῇ φύσει οὖσι θεοῖς δουλεύετε"
"Gal","4","09b","3.02","πῶς ἐπιστρέφετε πάλιν [ἐπὶ τὰ ἀσθενῆ καὶ πτωχὰ στοιχεῖα οἷς πάλιν ἄνωθεν δουλεῦσαι θέλετε;]"
"Gal","4","10","3.02","[ἡμέρας παρατηρεῖσθε καὶ μῆνας καὶ καιροὺς καὶ ἐνιαυτούς;]"
"Gal","4","22","3.02","[γέγραπται γὰρ ὅτι Ἀβραὰμ δύο υἱοὺς ἔσχεν ἕνα ἐκ τῆς παιδίσκης καὶ ἕνα ἐκ τῆς ἐλευθέρας.]"
"Gal","4","23","3.02","[ἀλλ᾽ ὁ μὲν ἐκ τῆς παιδίσκης κατὰ σάρκα γεγέννηται ὁ δὲ ἐκ τῆς ἐλευθέρας διὰ τῆς ἐπαγγελίας.]"
"Gal","4","24","3.02","[ἅτινά ἐστιν ἀλληγορούμενα· αὗται γάρ εἰσιν] δύο διαθῆκαι μία μὲν ἀπὸ ὄρους Σινᾶ εἰς τὴν συναγωγὴν τῶν Ἰουδαίων κατὰ τὸν νόμον γεννῶσα εἰς δουλείαν"
"Eph","1","21","3.02","μία (ἄλλη, ἑτέρα) δὲ ὑπεράνω πάσης ἀρχῆς καὶ δυνάμεως καὶ ἐξουσίας καὶ παντὸς ὀνόματος ὀνομαζομένου οὐ μόνον ἐν τῷ αἰῶνι τούτῳ ἀλλὰ καὶ ἐν τῷ μέλλοντι"
"Gal","4","26","3.02","ἥτις ἐστὶν μήτηρ ἡμῶν γεννῶσα εἰς ἣν ἐπηγγειλάμεθα ἁγίαν ἐκκλησίαν."
"Gal","4","31","3.02","[διό ἀδελφοί οὐκ ἐσμὲν παιδίσκης τέκνα ἀλλὰ τῆς ἐλευθέρας]"
"Gal","5","01","3.02","ᾗ ἐλευθερίᾳ Χριστὸς ἡμᾶς ἠλευθέρωσεν. [στήκετε οὖν καὶ μὴ πάλιν ζυγῷ δουλίας ἐνέχεσθε.]"
"Gal","5","03","3.02","μαρτύρομαι δὲ πάλιν ὅτι ἄνθρωπος περιτετμημένος ὀφειλέτης ἐστὶν ὅλον τὸν νόμον πληρῶσαι."
"Gal","5","06","3.02","[ἐν γὰρ Χριστῷ Ἰησοῦ οὔτε περιτομή τι ἰσχύει οὔτε ἀκροβυστία ἀλλὰ πίστις] δι᾽ ἀγάπης (πληρουμένη)."
"Gal","5","09","3.02","[μικρὰ ζύμη ὅλον] τὸ φύραμα δολοῖ."
"Gal","5","10","3.02","[ἐγὼ πέποιθα εἰς ὑμᾶς ἐν κυρίῳ ὅτι οὐδὲν ἄλλο φρονήσετε· ὁ δὲ ταράσσων ὑμᾶς βαστάσει τὸ κρίμα ὅστις ἐὰν ᾖ.]"
"Gal","5","12","3.02","[ὄφελον καὶ ἀποκόψονται οἱ ἀναστατοῦντες ὑμᾶς.]"
"Gal","5","14","3.02","ὁ γὰρ πᾶς νόμος ἐν ὑμῖν πεπλήρωται· ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν."
"Gal","5","19","3.02","[φανερὰ δέ ἐστιν τὰ ἔργα τῆς σαρκός ἅτινά ἐστιν πορνεία ἀκαθαρσία ἀσέλγεια]"
"Gal","5","20","3.02","[εἰδωλολατρία φαρμακεία ἔχθραι ἔρις ζῆλος θυμοί ἐριθείαι διχοστασίαι αἱρέσεις]"
"Gal","5","21","3.02","[μέθαι κῶμοι ἃ προλέγω ὑμῖν] καθὼς καὶ προεῖπον [ὅτι οἱ τὰ τοιαῦτα πράσσοντες βασιλείαν θεοῦ οὐ κληρονομήσουσιν.]"
"Gal","5","24","3.02","[οἱ δὲ τοῦ Χριστοῦ τὴν σάρκα ἐσταύρωσαν σὺν τοῖς παθήμασιν καὶ ταῖς ἐπιθυμίαις.]"
"Gal","6","02","3.02","[ἀλλήλων τὰ βάρη βαστάζετε καὶ οὕτως] ἀναπληρώσετε [τὸν νόμον τοῦ Χριστοῦ.]"
"Gal","6","06","3.02","[κοινωνείτω δὲ ὁ κατηχούμενος τὸν λόγον τῷ κατηχοῦντι ἐν πᾶσιν ἀγαθοῖς.]"
"Gal","6","07","3.02","πλανᾶσθε [θεὸς οὐ μυκτηρίζεται. ὃ γὰρ ἐὰν σπείρῃ ἄνθρωπος τοῦτο καὶ θερίσει·]"
"Gal","6","08","3.02","[ὅτι ὁ σπείρων εἰς τὴν σάρκα ἑαυτοῦ ἐκ τῆς σαρκὸς θερίσει φθοράν ὁ δὲ σπείρων εἰς τὸ πνεῦμα ἐκ τοῦ πνεύματος θερίσει ζωὴν αἰώνιον.]"
"Gal","6","09","3.02","[τὸ δὲ καλὸν ποιοῦντες μὴ ἐνκακῶμεν· καιρῷ γὰρ ἰδίῳ θερίσομεν μὴ ἐκλυόμενοι.]"
"Gal","6","10","3.02","[ἄρα οὖν ὡς καιρὸν ἔχωμεν ἐργαζώμεθα τὸ ἀγαθὸν πρὸς πάντας μάλιστα δὲ πρὸς τοὺς οἰκείους τῆς πίστεως.]"
"Gal","6","13a","3.02","[οὐδὲ γὰρ οἱ περιτεμνόμενοι αὐτοὶ νόμον φυλάσσουσιν]"
"Gal","6","14b","3.02","[δι᾽ οὗ ἐμοὶ κόσμος ἐσταύρωται κἀγὼ κόσμῳ·]"
"Gal","6","16","3.02","[(καὶ ὅσοι τῷ κανόνι τούτῳ στοιχήσουσιν εἰρήνη ἐπ᾽ αὐτοὺς καὶ ἔλεος καὶ ἐπὶ τὸν Ἰσραὴλ τοῦ θεοῦ.)]"
"Gal","6","17","3.02","τῶν δ᾽ἄλλων εἰκῇ κόπους μοι μηδεὶς παρέχεσθω· ἐγὼ γὰρ τὰ στίγματα τοῦ Ἰησοῦ ἐν τῷ σώματί μου βαστάζω."
"1Cr","1","01","3.02","[Παῦλος κλητὸς ἀπόστολος Χριστοῦ Ἰησοῦ διὰ θελήματος θεοῦ καὶ Σωσθένης ὁ ἀδελφὸς]"
"1Cr","1","02","3.02","[τῇ ἐκκλησίᾳ τοῦ θεοῦ τῇ οὔσῃ ἐν Κορίνθῳ ἡγιασμένοις ἐν Χριστῷ Ἰησοῦ κλητοῖς ἁγίοις σὺν πᾶσιν τοῖς ἐπικαλουμένοις τὸ ὄνομα τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ ἐν παντὶ τόπῳ αὐτῶν καὶ ἡμῶν.]"
"1Cr","1","03","3.02","[χάρις ὑμῖν καὶ εἰρήνη ἀπὸ θεοῦ πατρὸς ἡμῶν καὶ κυρίου Ἰησοῦ Χριστοῦ.]"
"1Cr","1","18","3.02","ὁ γὰρ σταυρὸς τοῦ Χριστοῦ τοῖς μὲν ἀπολλυμένοις μωρία ἐστίν τοῖς δὲ σῳζομένοις δύναμις καὶ σοφία θεοῦ ἐστιν."
"1Cr","1","19","3.02","γέγραπται γάρ [ἀπολῶ τὴν σοφίαν τῶν σοφῶν καὶ τὴν σύνεσιν τῶν συνετῶν ἀθετήσω.]"
"1Cr","1","20b","3.02","[οὐχὶ ἐμώρανεν ὁ θεὸς τὴν σοφίαν τοῦ κόσμου;]"
"1Cr","1","21","3.02","ἐπειδὴ ἐν [τῇ σοφίᾳ τοῦ θεοῦ οὐκ ἔγνω ὁ κόσμος] διὰ τῆς σοφίας τὸν κύριον [εὐδόκησεν ὁ θεὸς διὰ τῆς μωρίας τοῦ κηρύγματος σῶσαι τοὺς πιστεύοντας·]"
"1Cr","1","22","3.02","ἐπειδὴ Ἰουδαῖοι [σημεῖα αἰτοῦσιν καὶ Ἕλληνες σοφίαν ζητοῦσιν]"
"1Cr","1","23","3.02","[ἡμεῖς δὲ κηρύσσομεν Χριστὸν ἐσταυρωμένον Ἰουδαίοις μὲν σκάνδαλον ἔθνεσιν δὲ μωρίαν]"
"1Cr","1","25","3.02","[ὅτι τὸ μωρὸν τοῦ θεοῦ σοφώτερον τῶν ἀνθρώπων ἐστίν καὶ τὸ ἀσθενὲς τοῦ θεοῦ ἰσχυρότερον τῶν ἀνθρώπων.]"
"1Cr","1","27","3.02","[ἀλλὰ τὰ μωρὰ τοῦ κόσμου ἐξελέξατο ὁ θεὸς ἵνα] καταισχύνῃ τὰ σοφά [καὶ τὰ ἀσθενῆ τοῦ κόσμου ἐξελέξατο ὁ θεὸς ἵνα καταισχύνῃ τὰ ἰσχυρα]"
"1Cr","1","28","3.02","καὶ τὰ ἀγενῆ καὶ τὰ ἐλάχιστα καὶ τὰ ἐξουθενημένα [ἐξελέξατο ὁ θεός τὰ μὴ ὄντα ἵνα τὰ ὄντα καταργήσῃ]"
"1Cr","1","29","3.02","[ὅπως μὴ καυχήσηται πᾶσα σὰρξ ἐνώπιον τοῦ θεοῦ.]"
"1Cr","1","31","3.02","[ἵνα καθὼς γέγραπται· ὁ καυχώμενος ἐν κυρίῳ καυχάσθω.]"
"1Cr","2","06","3.02","[σοφίαν δὲ λαλοῦμεν ἐν τοῖς τελείοις σοφίαν δὲ οὐ τοῦ αἰῶνος τούτου οὐδὲ τῶν ἀρχόντων τοῦ αἰῶνος τούτου τῶν καταργουμένων·]"
"1Cr","2","07","3.02","[ἀλλὰ λαλοῦμεν θεοῦ σοφίαν ἐν μυστηρίῳ τὴν ἀποκεκρυμμένην ἣν προώρισεν ὁ θεὸς πρὸ τῶν αἰώνων εἰς δόξαν ἡμῶν]"
"1Cr","2","08","3.02","[ἣν οὐδεὶς τῶν ἀρχόντων τοῦ αἰῶνος τούτου ἔγνωκεν· εἰ γὰρ ἔγνωσαν οὐκ ἂν τὸν κύριον τῆς δόξης ἐσταύρωσαν.]"
"1Cr","2","16","3.02","[τίς γὰρ ἔγνω νοῦν κυρίου ὃς συμβιβάσει αὐτόν; ἡμεῖς δὲ νοῦν Χριστοῦ ἔχομεν.]"
"1Cr","3","10","3.02","[κατὰ τὴν χάριν τοῦ θεοῦ τὴν δοθεῖσάν μοι ὡς σοφὸς ἀρχιτέκτων θεμέλιον ἔθηκα ἄλλος δὲ ἐποικοδομεῖ. ἕκαστος δὲ βλεπέτω πῶς ἐποικοδομεῖ.]"
"1Cr","3","11","3.02","[θεμέλιον γὰρ ἄλλον οὐδεὶς δύναται θεῖναι παρὰ τὸν κείμενον ὅς ἐστιν Ἰησοῦς Χριστός.]"
"1Cr","3","12","3.02","[εἰ δέ τις ἐποικοδομεῖ ἐπὶ τὸν θεμέλιον χρυσίον ἀργύριον λίθους τιμίους ξύλα χόρτον καλάμην]"
"1Cr","3","13","3.02","[ἑκάστου τὸ ἔργον φανερὸν γενήσεται· ἡ γὰρ ἡμέρα δηλώσει ὅτι ἐν πυρὶ ἀποκαλύπτεται καὶ ἑκάστου τὸ ἔργον ὁποῖόν ἐστιν τὸ πῦρ αὐτὸ δοκιμάσει.]"
"1Cr","3","14","3.02","[εἴ τινος τὸ ἔργον μενεῖ ὃ ἐποικοδόμησεν μισθὸν λήμψεται·]"
"1Cr","3","15","3.02","[εἴ τινος τὸ ἔργον κατακαήσεται ζημιωθήσεται αὐτὸς δὲ σωθήσεται οὕτως δὲ ὡς διὰ πυρός.]"
"1Cr","3","16","3.02","[οὐκ οἴδατε ὅτι ναὸς θεοῦ ἐστε καὶ τὸ πνεῦμα τοῦ θεοῦ οἰκεῖ ἐν ὑμῖν;]"
"1Cr","3","17a","3.02","[εἴ τις τὸν ναὸν τοῦ θεοῦ] φθείρει φθαρήσεται [τοῦτον ὁ θεός·]"
"1Cr","3","18","3.02","[μηδεὶς ἑαυτὸν ἐξαπατάτω· εἴ τις δοκεῖ σοφὸς εἶναι ἐν ὑμῖν ἐν τῷ αἰῶνι τούτω] μωροὶ γίνεσθε ἵνα γένησθε σοφοί."
"1Cr","3","19","3.02","[ἡ γὰρ σοφία τοῦ κόσμου τούτου μωρία παρὰ τῷ θεῷ ἐστιν. γέγραπται γάρ· ὁ δρασσόμενος τοὺς σοφοὺς ἐν τῇ πανουργίᾳ αὐτῶν.]"
"1Cr","3","20","3.02","[καὶ πάλιν· κύριος γινώσκει τοὺς διαλογισμοὺς τῶν σοφῶν ὅτι εἰσὶν μάταιοι.]"
"1Cr","3","21","3.02","[ὥστε μηδεὶς καυχάσθω ἐν ἀνθρώποις· πάντα γὰρ ὑμῶν ἐστιν]"
"1Cr","3","22","3.02","[εἴτε Παῦλος εἴτε Κηφᾶς εἴτε κόσμος εἴτε ζωὴ εἴτε θάνατος εἴτε ἐνεστῶτα εἴτε μέλλοντα πάντα ὑμῶν]"
"1Cr","3","23","3.02","ὑμεῖς δὲ Χριστοῦ Χριστὸς δὲ θεοῦ."
"1Cr","4","05","3.02","[ὥστε μὴ πρὸ καιροῦ τι κρίνετε ἕως ἂν ἔλθῃ ὁ κύριος ὃς καὶ φωτίσει τὰ κρυπτὰ τοῦ σκότους καὶ φανερώσει τὰς βουλὰς τῶν καρδιῶν· καὶ τότε ὁ ἔπαινος γενήσεται ἑκάστῳ ἀπὸ τοῦ θεοῦ.]"
"1Cr","4","09b","3.02","[ὅτι θέατρον ἐγενήθημεν τῷ κόσμῳ καὶ ἀγγέλοις καὶ ἀνθρώποις.]"
"1Cr","4","15","3.02","[ἐὰν γὰρ μυρίους παιδαγωγοὺς ἔχητε ἐν Χριστῷ ἀλλ᾽ οὐ πολλοὺς πατέρας·] ἐν γὰρ τῷ εὐαγγελίῳ ἐγὼ ὑμᾶς ἐγέννησα."
"1Cr","5","01","3.02","[ὅλως ἀκούεται ἐν ὑμῖν πορνεία καὶ τοιαύτη πορνεία ἥτις οὐδὲ ἐν τοῖς ἔθνεσιν ὥστε γυναῖκά τινα τοῦ πατρὸς ἔχειν.]"
"1Cr","5","03","3.02","ἐγὼ μὲν γάρ ὡς ἀπὼν [τῷ σώματι παρὼν δὲ τῷ πνεύματι ἤδη κέκρικα ὡς παρὼν τὸν οὕτως τοῦτο κατεργασάμενον]"
"1Cr","5","04","3.02","ἐν τῷ ὀνόματι τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ [συναχθέντων ὑμῶν καὶ τοῦ ἐμοῦ πνεύματος] σὺν τῇ δυνάμει τοῦ κυρίου ἡμῶν Ἰησοῦ"
"1Cr","5","05","3.02","[παραδοῦναι τὸν τοιοῦτον τῷ σατανᾷ εἰς ὄλεθρον τῆς σαρκός ἵνα τὸ πνεῦμα σωθῇ ἐν τῇ ἡμέρᾳ τοῦ κυρίου.]"
"1Cr","5","07","3.02","[ἐκκαθάρατε τὴν παλαιὰν ζύμην ἵνα ἦτε νέον φύραμα καθώς ἐστε ἄζυμοι· καὶ γὰρ τὸ πάσχα ἡμῶν ἐτύθη Χριστός.]"
"1Cr","5","13","3.02","τοὺς δὲ ἔξω ὁ θεὸς κρινεῖ. ἐξάρατε τὸν πονηρὸν ἐξ ὑμῶν αὐτῶν."
"1Cr","6","13b","3.02","[τὸ δὲ σῶμα οὐ τῇ πορνείᾳ ἀλλὰ τῷ κυρίῳ καὶ ὁ κύριος τῷ σώματι·]"
"1Cr","6","14","3.02","[ὁ δὲ θεὸς καὶ τὸν κύριον ἤγειρεν καὶ ἡμᾶς ἐξεγερεῖ διὰ τῆς δυνάμεως αὐτοῦ.]"
"1Cr","6","15","3.02","[οὐκ οἴδατε ὅτι τὰ σώματα ὑμῶν μέλη Χριστοῦ ἐστιν; ἄρας οὖν τὰ μέλη τοῦ Χριστοῦ ποιήσω πόρνης μέλη; μὴ γένοιτο.]"
"1Cr","6","16","3.02","[ἢ οὐκ οἴδατε ὅτι ὁ κολλώμενος τῇ πόρνῃ ἓν σῶμά ἐστιν; ἔσονται γάρ φησίν οἱ δύο εἰς σάρκα μίαν.]"
"1Cr","6","20","3.02","[ἠγοράσθητε γὰρ τιμῆς·] δοξάσατε ἄρατε τὸν θεὸν ἐν τῷ σώματι ὑμῶν."
"1Cr","7","01","3.02","[περὶ δὲ ὧν ἐγράψατε καλὸν ἀνθρώπῳ γυναικὸς μὴ ἅπτεσθαι·]"
"1Cr","7","02","3.02","[διὰ δὲ τὰς πορνείας ἕκαστος τὴν ἑαυτοῦ γυναῖκα ἐχέτω καὶ ἑκάστη τὸν ἴδιον ἄνδρα ἐχέτω.]"
"1Cr","7","03","3.02","[τῇ γυναικὶ ὁ ἀνὴρ τὴν ὀφειλὴν ἀποδιδότω ὁμοίως δὲ καὶ ἡ γυνὴ τῷ ἀνδρί.]"
"1Cr","7","04","3.02","[ἡ γυνὴ τοῦ ἰδίου σώματος οὐκ ἐξουσιάζει ἀλλὰ ὁ ἀνήρ· ὁμοίως δὲ καὶ ὁ ἀνὴρ τοῦ ἰδίου σώματος οὐκ ἐξουσιάζει ἀλλὰ ἡ γυνή.]"
"1Cr","7","05","3.02","[μὴ ἀποστερεῖτε ἀλλήλους εἰ μήτι ἂν ἐκ συμφώνου πρὸς καιρὸν ἵνα σχολάσητε τῇ προσευχῇ καὶ πάλιν ἐπὶ τὸ αὐτὸ ἦτε ἵνα μὴ πειράζῃ ὑμᾶς ὁ σατανᾶς διὰ τὴν ἀκρασίαν ὑμῶν.]"
"1Cr","7","06","3.02","[τοῦτο δὲ λέγω κατὰ συγγνώμην οὐ κατ᾽ ἐπιταγήν.]"
"1Cr","7","07","3.02","[θέλω δὲ πάντας ἀνθρώπους εἶναι ὡς καὶ ἐμαυτόν· ἀλλὰ ἕκαστος ἴδιον ἔχει χάρισμα ἐκ θεοῦ ὁ μὲν οὕτως ὁ δὲ οὕτως.]"
"1Cr","7","08","3.02","[λέγω δὲ τοῖς ἀγάμοις καὶ ταῖς χήραις καλὸν αὐτοῖς ἐὰν μείνωσιν ὡς κἀγώ·]"
"1Cr","7","09","3.02","[εἰ δὲ οὐκ ἐγκρατεύονται γαμησάτωσαν· κρεῖττον γάρ ἐστιν γαμεῖν ἢ πυροῦσθαι.]"
"1Cr","7","10","3.02","[τοῖς δὲ γεγαμηκόσιν παραγγέλλω οὐκ ἐγὼ ἀλλὰ ὁ κύριος γυναῖκα ἀπὸ ἀνδρὸς μὴ χωρισθῆναι]"
"1Cr","7","11","3.02","[ἐὰν δὲ καὶ χωρισθῇ μενέτω ἄγαμος ἢ τῷ ἀνδρὶ καταλλαγήτω καὶ ἄνδρα γυναῖκα μὴ ἀφιέναι.]"
"1Cr","7","12","3.02","[τοῖς δὲ λοιποῖς λέγω ἐγώ οὐχ ὁ κύριος εἴ τις ἀδελφὸς γυναῖκα ἔχει ἄπιστον καὶ αὕτη συνευδοκεῖ οἰκεῖν μετ᾽ αὐτοῦ μὴ ἀφιέτω αὐτήν·]"
"1Cr","7","13","3.02","[καὶ γυνὴ εἴ τις ἔχει ἄνδρα ἄπιστον καὶ οὗτος συνευδοκεῖ οἰκεῖν μετ᾽ αὐτῆς μὴ ἀφιέτω τὸν ἄνδρα.]"
